id	overall_score	Ideas	Organization	Style	Conventions	misc_total_words	misc_total_sentences	misc_words_div_sentences	misc_sent_density	misc_ttr	grammar_pct_transitions	grammar_pct_rel_trigrams	grammar_grammar_errors_ltp_by_words	vocab_difficult_words	vocab_proportion_vocab_list[a]	vocab_proportion_vocab_list[accent]	vocab_proportion_vocab_list[abandon]	vocab_proportion_vocab_list[abnormal]	vocab_proportion_vocab_list[abbey]	vocab_proportion_vocab_list[abduct]	vocab_proportion_vocab_list[abate]	vocab_proportion_vocab_list[aback]	vocab_proportion_vocab_list[abbot]	vocab_proportion_vocab_list[abet]	vocab_proportion_vocab_list[abrasion]	vocab_proportion_vocab_list[aberrant]	vocab_proportion_vocab_list[abattoir]	vocab_proportion_vocab_list[abashed]	vocab_proportion_vocab_list[abacus]	vocab_proportion_vocab_list[abalone]	vocab_proportion_vocab_list[abductee]	vocab_proportion_vocab_list[aardvark]	vocab_proportion_vocab_list[abnegate]	vocab_proportion_vocab_list[abaya]	vocab_proportion_vocab_list[abaft]	vocab_proportion_vocab_list[abomasum]	vocab_proportion_vocab_list[abettor]	vocab_proportion_vocab_list[acetal]	vocab_proportion_vocab_list[ablaut]	vocab_proportion_vocab_list[a1]	vocab_proportion_vocab_list[ah]	vocab_proportion_vocab_list[absentminded]	vocab_proportion_vocab_list[aal]	flow_ts_avg_len_sent	flow_ts_num_syllab	flow_ts_avg_sent_per_word	flow_ts_num_polysyllab	flow_ts_num_chars	flow_ts_avg_syllab_per_word	flow_ts_fre	flow_ts_fkg	flow_ts_cli	flow_ts_dcrs	flow_ts_lwf	flow_ts_gf	flow_ts_ari	coherence_nlemma_types	coherence_n_bigram_lemma_types	coherence_n_trigram_lemma_types	coherence_nlemmas	coherence_n_bigram_lemmas	coherence_n_trigram_lemmas	coherence_ncontent_types	coherence_ncontent_tokens	coherence_content_ttr	coherence_nfunction_tokens	coherence_nfunction_types	coherence_function_ttr	coherence_noun_ttr	coherence_determiners	coherence_conjunctions	coherence_prn_noun_ratio
18332	22	3	3	3	3	327	14	23.357142857142858	5.34	48.47	0.0187	13.45	0.05504587155963303	22	0.30275229357798167	0.01834862385321101	0.0030581039755351682	0.0	0.0	0.0	0.0061162079510703364	0.0	0.0	0.0	0.0	0.0	0.0	0.0030581039755351682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	350	0.01	11	1212	1.4	2.12	34.1	9.89	10.02	27.5	34.31	43.4	127	126	125	262	261	260	93	167	0.5569	95	34	0.3579	0.2097	0.08779	0.0229	0.11
18333	16	3	3	2	2	155	6	25.833333333333332	4.48	49.25	0.0093	11.76	0.1032258064516129	7	0.36129032258064514	0.0064516129032258064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.8	160	0.04	2	524	1.2	78.11	9.0	4.77	7.32	16.666666666666668	11.02	10.4	66	65	64	134	133	132	41	77	0.5325	57	25	0.4386	0.6842	0.10448	0.02985	0.05
18334	16	2	2	2	2	297	21	14.142857142857142	8.11	50.97	0.0374	25.21	0.06734006734006734	28	0.3265993265993266	0.013468013468013467	0.026936026936026935	0.0	0.0	0.0	0.0	0.0	0.0	0.003367003367003367	0.0	0.0	0.006734006734006734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006734006734006734	15.1	356	0.07	15	1168	1.4	73.07	6.8	7.65	7.47	6.25	7.29	7.6	132	131	130	259	258	257	91	145	0.6276	114	41	0.3596	0.8	0.05792	0.03089	0.67
18335	16	2	2	2	2	262	15	17.466666666666665	6.58	49.56	0.0374	22.69	0.0648854961832061	10	0.3511450381679389	0.011450381679389313	0.0	0.003816793893129771	0.007633587786259542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003816793893129771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	277	0.05	2	871	1.2	86.03	6.0	4.01	6.45	10.2	7.95	6.1	113	112	111	228	227	226	67	112	0.5982	116	46	0.3966	0.6087	0.07456	0.07018	0.35
18336	19	3	2	3	3	155	9	17.22222222222222	6.87	65.65	0.0374	10.92	0.03225806451612903	22	0.38064516129032255	0.03870967741935484	0.01935483870967742	0.0064516129032258064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064516129032258064	14.6	173	0.07	7	580	1.3	82.04	5.4	6.66	8.7	5.875	7.06	6.7	86	85	84	131	130	129	55	80	0.6875	51	31	0.6078	0.8333	0.05344	0.03053	0.56
18337	21	3	3	3	2	202	13	15.538461538461538	6.91	56.38	0.028	20.17	0.06435643564356436	14	0.4158415841584158	0.034653465346534656	0.0	0.0	0.0049504950495049506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049504950495049506	0.0	14.5	220	0.07	2	692	1.2	90.6	4.2	3.07	6.2	7.333333333333334	6.23	3.1	106	105	104	188	187	186	70	106	0.6604	82	36	0.439	0.6667	0.08511	0.04787	3.33
18338	20	2	3	3	3	223	16	13.9375	8.12	52.79	0.0187	14.29	0.05829596412556054	17	0.33183856502242154	0.017937219730941704	0.008968609865470852	0.004484304932735426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	245	0.08	7	800	1.3	83.66	4.8	4.68	6.79	3.7272727272727275	5.82	4.4	104	103	102	197	196	195	65	121	0.5372	76	39	0.5132	0.65	0.05584	0.05584	0.5
18339	24	3	3	3	3	311	14	22.214285714285715	4.81	47.08	0.0187	21.85	0.06430868167202572	15	0.3665594855305466	0.01929260450160772	0.0	0.006430868167202572	0.003215434083601286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003215434083601286	0.003215434083601286	0.0	0.0	20.8	325	0.05	3	1037	1.1	92.66	5.5	2.96	6.51	10.2	8.59	5.7	137	136	135	291	290	289	96	156	0.6154	135	41	0.3037	0.75	0.0756	0.07216	0.33
18340	16	2	2	2	2	281	15	18.733333333333334	5.84	47.08	0.028	15.13	0.0711743772241993	19	0.3487544483985765	0.014234875444839857	0.0	0.0035587188612099642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035587188612099642	0.0	0.0	0.0	17.1	322	0.06	8	1117	1.3	79.5	6.4	7.07	6.33	5.75	7.46	7.6	121	120	119	257	256	255	76	130	0.5846	127	45	0.3543	1.0	0.03891	0.06615	3.18
18341	22	2	3	3	3	133	3	44.333333333333336	2.36	67.72	0.0	10.08	0.12781954887218044	12	0.46616541353383456	0.045112781954887216	0.007518796992481203	0.03007518796992481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007518796992481203	0.0	39.3	150	0.03	6	540	1.3	56.97	15.1	9.06	8.8	18.333333333333332	16.4	19.8	86	85	84	127	126	125	60	73	0.8219	54	26	0.4815	1.0	0.07087	0.08661	0.2
18342	16	2	2	2	2	166	8	20.75	5.23	59.48	0.0467	16.81	0.10240963855421686	15	0.41566265060240964	0.04216867469879518	0.006024096385542169	0.006024096385542169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006024096385542169	0.0	0.0	0.0	21.9	199	0.05	8	647	1.3	74.63	8.3	6.73	7.61	11.0	10.33	9.4	91	90	89	153	152	151	58	76	0.7632	77	33	0.4286	1.0	0.04575	0.05229	1.67
18343	13	1	1	2	3	171	9	19.0	5.96	60.26	0.0187	13.45	0.05847953216374269	16	0.4093567251461988	0.03508771929824561	0.0	0.0	0.0	0.005847953216374269	0.0	0.005847953216374269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005847953216374269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.8	195	0.05	5	630	1.3	77.77	7.1	6.21	7.2	10.4	8.59	7.7	91	90	89	151	150	149	60	90	0.6667	61	31	0.5082	0.5	0.07285	0.03974	0.14
18344	16	2	2	2	2	269	15	17.933333333333334	5.98	42.63	0.0467	17.65	0.06691449814126393	11	0.34572490706319703	0.01486988847583643	0.007434944237918215	0.0037174721189591076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.9	301	0.06	6	927	1.2	87.15	5.6	3.42	5.91	5.75	7.96	4.9	107	106	105	251	250	249	66	139	0.4748	112	41	0.3661	0.7778	0.05976	0.05179	0.67
18345	19	3	3	2	2	210	9	23.333333333333332	5.14	54.86	0.0187	15.13	0.02857142857142857	24	0.3523809523809524	0.004761904761904762	0.004761904761904762	0.009523809523809525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.5	246	0.05	11	755	1.4	66.57	9.3	7.02	7.37	11.2	10.0	10.0	96	95	94	175	174	173	61	103	0.5922	72	35	0.4861	0.4054	0.11429	0.05143	0.14
18346	17	2	2	2	3	218	10	21.8	5.21	47.4	0.0	18.49	0.25229357798165136	15	0.3073394495412844	0.013761467889908258	0.0	0.0045871559633027525	0.009174311926605505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.8	276	0.03	10	773	1.5	42.58	16.5	6.63	7.86	19.0	15.81	16.8	91	90	89	192	191	190	60	109	0.5505	83	31	0.3735	0.8	0.0625	0.04167	0.13
18347	14	2	2	2	2	54	6	9.0	12.5	70.83	0.0	5.88	0.037037037037037035	4	0.48148148148148145	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	58	0.13	0	177	1.2	97.2	1.7	1.0	5.68	3.0	3.2	-0.2	34	33	32	48	47	46	13	24	0.5417	24	21	0.875	0	0.0625	0.02083	0
18348	5	1	1	1	1	13	2	6.5	18.18	100.0	0.0093	0.84	0.07692307692307693	1	0.5384615384615384	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5	14	0.18	0	50	1.3	91.27	1.9	4.16	6.78	1.75	2.2	2.8	11	10	9	11	10	9	5	7	0.7143	4	6	1.5	0	0.0	0.0	0
18349	19	3	3	2	3	186	9	20.666666666666668	5.33	60.36	0.0374	17.65	0.06989247311827956	11	0.45698924731182794	0.016129032258064516	0.0	0.005376344086021506	0.0	0.005376344086021506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.1	209	0.05	4	692	1.2	83.9	6.8	5.86	6.36	7.833333333333334	8.91	8.4	102	101	100	169	168	167	61	89	0.6854	80	41	0.5125	0.6154	0.10059	0.02959	0.54
18350	12	2	2	2	2	100	7	14.285714285714286	8.14	62.79	0.0	5.88	0.09	15	0.34	0.01	0.0	0.01	0.0	0.0	0.0	0.01	0.02	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.1	111	0.08	4	368	1.3	84.57	4.5	5.84	7.95	5.642857142857143	5.78	5.0	54	53	52	86	85	84	35	50	0.7	36	19	0.5278	0.7647	0.10465	0.0814	0.12
18352	17	2	2	2	3	99	7	14.142857142857142	8.24	74.12	0.0093	11.76	0.04040404040404041	7	0.494949494949495	0.04040404040404041	0.020202020202020204	0.020202020202020204	0.010101010101010102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	106	0.08	4	360	1.3	84.68	4.4	5.67	7.05	5.571428571428571	5.75	4.8	63	62	61	85	84	83	35	48	0.7292	37	28	0.7568	0.6667	0.03529	0.04706	0.0
18353	17	3	3	2	2	263	24	10.958333333333334	10.53	45.61	0.0187	19.33	0.08365019011406843	27	0.2661596958174905	0.015209125475285171	0.0038022813688212928	0.011406844106463879	0.011406844106463879	0.0038022813688212928	0.0038022813688212928	0.0038022813688212928	0.0076045627376425855	0.0038022813688212928	0.0	0.0	0.0038022813688212928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038022813688212928	10.8	270	0.09	3	861	1.2	94.35	2.8	2.59	6.9	3.333333333333333	4.85	1.9	104	103	102	228	227	226	71	138	0.5145	90	33	0.3667	1.0	0.07895	0.02193	0.8
18354	11	1	1	2	2	44	2	22.0	4.88	85.37	0.0093	1.68	0.045454545454545456	6	0.6363636363636364	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.5	51	0.05	1	165	1.2	84.51	6.6	5.63	8.12	10.75	9.18	7.8	35	34	33	41	40	39	20	24	0.8333	17	15	0.8824	1.0	0.04878	0.07317	0.5
18355	7	0	1	2	1	99	5	19.8	5.43	59.78	0.0093	13.45	0.04040404040404041	6	0.42424242424242425	0.050505050505050504	0.010101010101010102	0.020202020202020204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	108	0.04	2	366	1.2	81.97	7.5	5.64	6.49	12.125	10.07	8.8	55	54	53	92	91	90	30	43	0.6977	49	25	0.5102	0	0.07609	0.03261	0
18356	17	2	3	2	2	182	13	14.0	7.98	55.83	0.0187	12.61	0.10989010989010989	11	0.3956043956043956	0.01098901098901099	0.0	0.0	0.005494505494505495	0.0	0.0	0.005494505494505495	0.005494505494505495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016483516483516484	0.0	0.0	0.0	23.3	185	0.04	2	609	1.1	90.13	6.5	4.01	6.92	7.5	9.57	7.8	91	90	89	163	162	161	53	84	0.631	79	38	0.481	0.7778	0.06135	0.07975	1.44
18357	16	2	2	2	2	168	12	14.0	8.28	60.0	0.0093	13.45	0.13095238095238096	16	0.375	0.0	0.0	0.005952380952380952	0.0	0.0	0.005952380952380952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.9	185	0.08	11	589	1.3	83.76	4.8	4.8	7.5	6.375	6.29	4.6	87	86	85	145	144	143	60	94	0.6383	51	27	0.5294	0.619	0.06897	0.02069	0.38
18358	15	2	2	2	2	107	7	15.285714285714286	7.22	56.7	0.028	7.56	0.056074766355140186	8	0.38317757009345793	0.009345794392523364	0.0	0.0	0.0	0.009345794392523364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009345794392523364	0.0	13.9	121	0.07	3	358	1.2	91.21	4.0	2.95	6.12	6.357142857142857	5.97	2.9	55	54	53	97	96	95	35	57	0.614	40	20	0.5	0.7778	0.03093	0.03093	0.44
18361	9	0	1	2	2	76	6	12.666666666666666	9.23	78.46	0.0	4.2	0.07894736842105263	4	0.4868421052631579	0.013157894736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013157894736842105	0.0	10.8	81	0.09	2	265	1.2	94.35	2.8	4.21	6.36	4.75	4.94	3.2	51	50	49	65	64	63	24	38	0.6316	27	27	1.0	0.6667	0.03077	0.01538	0.17
18362	24	3	3	3	3	403	24	16.791666666666668	7.57	51.42	0.0093	18.49	0.08684863523573201	35	0.2630272952853598	0.02481389578163772	0.0	0.01240694789081886	0.004962779156327543	0.0024813895781637717	0.0	0.0024813895781637717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.5	399	0.03	15	1404	1.4	58.45	12.4	9.06	8.85	13.5	12.21	15.7	163	162	161	317	316	315	127	208	0.6106	109	36	0.3303	0.4	0.07571	0.04416	0.04
18363	24	3	3	3	3	292	17	17.176470588235293	6.8	60.0	0.0467	19.33	0.05821917808219178	21	0.4075342465753425	0.030821917808219176	0.00684931506849315	0.0	0.003424657534246575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.4	321	0.05	16	1093	1.3	76.15	7.7	7.49	7.1	8.666666666666666	9.14	9.8	150	149	148	250	249	248	96	142	0.6761	108	54	0.5	0.625	0.056	0.04	0.33
18364	14	2	2	2	2	104	3	34.666666666666664	3.06	65.31	0.0	8.4	0.07692307692307693	12	0.47115384615384615	0.028846153846153848	0.0	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009615384615384616	0.0	49.0	118	0.02	2	382	1.2	55.58	17.7	5.88	8.81	25.75	20.42	21.4	64	63	62	98	97	96	41	55	0.7455	43	23	0.5349	1.0	0.09184	0.03061	1.25
18365	12	2	2	2	2	63	4	15.75	7.02	59.65	0.0093	4.2	0.1111111111111111	4	0.4603174603174603	0.015873015873015872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015873015873015872	0.0	0.0	0.0	19.0	71	0.05	1	206	1.2	86.03	6.0	3.08	6.24	9.0	7.6	5.1	34	33	32	57	56	55	18	29	0.6207	28	16	0.5714	1.0	0.07018	0.05263	1.0
18366	16	2	2	2	2	111	8	13.875	8.6	51.61	0.0	10.08	0.036036036036036036	6	0.32432432432432434	0.009009009009009009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.5	112	0.06	3	349	1.2	89.58	4.6	3.07	5.59	7.25	7.06	4.0	48	47	46	93	92	91	24	42	0.5714	51	24	0.4706	0.6	0.12903	0.08602	0.0
18367	18	3	3	2	2	106	4	26.5	4.12	58.76	0.028	9.24	0.05660377358490566	6	0.4528301886792453	0.018867924528301886	0.0	0.009433962264150943	0.0	0.0	0.009433962264150943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.3	110	0.04	0	352	1.1	89.11	6.9	3.55	6.31	12.125	9.72	7.8	57	56	55	97	96	95	28	46	0.6087	51	29	0.5686	0.4	0.05155	0.03093	1.6
18368	15	2	2	2	2	210	12	17.5	6.56	53.01	0.0093	13.45	0.09047619047619047	12	0.38095238095238093	0.009523809523809525	0.0	0.009523809523809525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004761904761904762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.6	218	0.03	3	740	1.2	68.17	12.8	5.93	7.18	13.0	15.08	15.9	97	96	95	183	182	181	61	100	0.61	83	36	0.4337	0.32	0.09836	0.03279	0.64
18369	20	3	3	3	3	285	24	11.875	9.96	55.6	0.0374	25.21	0.02456140350877193	15	0.36140350877192984	0.017543859649122806	0.0035087719298245615	0.014035087719298246	0.0035087719298245615	0.0	0.0035087719298245615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.9	291	0.09	4	986	1.2	94.25	2.8	4.21	6.55	4.777777777777778	4.53	3.4	134	133	132	241	240	239	92	151	0.6093	90	42	0.4667	0.7407	0.05809	0.0249	0.15
18370	8	1	1	1	1	51	2	25.5	4.65	69.77	0.0	1.68	0.09803921568627451	6	0.27450980392156865	0.0392156862745098	0.0	0.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.5	50	0.05	0	147	1.2	83.49	7.0	1.45	8.74	10.75	8.6	5.4	30	29	28	43	42	41	14	24	0.5833	19	16	0.8421	1.0	0.09302	0.06977	0.5
18371	18	3	3	2	2	256	18	14.222222222222221	8.22	42.47	0.0374	15.97	0.05078125	14	0.30078125	0.00390625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.6	263	0.07	1	831	1.2	90.5	4.3	3.18	6.16	6.142857142857143	6.02	3.7	93	92	91	219	218	217	55	116	0.4741	103	38	0.3689	0.7143	0.05479	0.0411	0.79
18373	14	2	2	2	2	93	6	15.5	7.59	70.89	0.0187	11.76	0.021505376344086023	7	0.4838709677419355	0.010752688172043012	0.021505376344086023	0.0	0.0	0.010752688172043012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010752688172043012	0.0	13.2	97	0.08	5	303	1.2	91.92	3.7	3.06	6.69	6.416666666666667	6.29	3.2	56	55	54	79	78	77	36	48	0.75	31	20	0.6452	1.0	0.08861	0.06329	2.0
18374	8	1	1	1	1	51	2	25.5	4.08	73.47	0.0	4.2	0.0392156862745098	2	0.6078431372549019	0.0392156862745098	0.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5	53	0.04	0	161	1.1	88.91	6.9	1.81	1.86	12.25	9.8	6.3	36	35	34	49	48	47	20	27	0.7407	22	16	0.7273	1.0	0.04082	0.0	3.0
18375	8	1	1	1	1	69	3	23.0	4.76	76.19	0.028	5.88	0.11594202898550725	3	0.4782608695652174	0.028985507246376812	0.014492753623188406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014492753623188406	0.0	0.014492753623188406	0.014492753623188406	0.0	0.0	0.0	0.0	0.0	0.0	0.014492753623188406	0.0	21.0	69	0.05	0	229	1.1	92.46	5.6	3.25	7.69	10.5	8.4	6.2	48	47	46	63	62	61	26	35	0.7429	28	22	0.7857	1.0	0.06349	0.04762	0.67
18376	13	2	2	2	2	224	8	28.0	4.44	57.22	0.0187	13.45	0.10714285714285714	23	0.29910714285714285	0.03125	0.0	0.004464285714285714	0.0	0.008928571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.4	219	0.03	17	779	1.4	56.52	13.2	10.22	9.22	21.0	13.32	17.6	103	102	101	180	179	178	69	124	0.5565	56	34	0.6071	0.3913	0.06667	0.01667	0.13
18377	24	3	3	3	3	329	15	21.933333333333334	5.02	53.18	0.028	21.85	0.04559270516717325	21	0.3768996960486322	0.02735562310030395	0.0060790273556231	0.0060790273556231	0.0060790273556231	0.00911854103343465	0.0	0.0	0.0	0.0	0.00303951367781155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.9	361	0.04	7	1159	1.2	78.01	9.1	5.11	7.48	12.5	11.3	10.5	159	158	157	299	298	297	108	159	0.6792	140	51	0.3643	0.5	0.07023	0.02341	0.42
18378	18	3	3	2	2	266	8	33.25	3.36	48.74	0.028	18.49	0.06015037593984962	16	0.34210526315789475	0.02631578947368421	0.0037593984962406013	0.0037593984962406013	0.0	0.0037593984962406013	0.0	0.0	0.0	0.0	0.0	0.0	0.0037593984962406013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037593984962406013	0.0	0.0	0.0	33.7	295	0.03	8	1007	1.3	62.65	12.9	7.32	7.11	18.333333333333332	13.99	15.5	116	115	114	238	237	236	77	121	0.6364	117	39	0.3333	0.3514	0.07983	0.07563	0.62
18379	11	1	2	1	2	116	4	29.0	3.57	51.79	0.0187	7.56	0.06896551724137931	4	0.4482758620689655	0.02586206896551724	0.0	0.017241379310344827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	127	0.04	2	404	1.1	85.36	8.3	3.72	6.15	12.75	11.2	9.6	58	57	56	112	111	110	30	45	0.6667	67	28	0.4179	0	0.07143	0.08036	0
18380	18	2	2	2	3	237	12	19.75	5.48	40.64	0.0374	15.97	0.0379746835443038	14	0.3037974683544304	0.016877637130801686	0.0	0.004219409282700422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004219409282700422	0.0	18.3	258	0.05	6	828	1.2	86.74	5.7	4.18	6.06	7.833333333333334	8.05	5.5	89	88	87	219	218	217	56	120	0.4667	99	33	0.3333	0.4667	0.03196	0.07306	1.27
