id	overall_score	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word	nlemma_types	n_bigram_lemma_types	n_trigram_lemma_types	nlemmas	n_bigram_lemmas	n_trigram_lemmas	ncontent_types	ncontent_tokens	content_ttr	nfunction_tokens	nfunction_types	function_ttr	nouns_total	nouns_unique	ttr_nouns	determiners_unique	determiners_per_words	determiners_total	conjunctions_unique	conjunctions_total	conjunctions_per_words	pronouns_unique	pronouns_total	pronouns_density	pronouns_noun_ratio
1117	7	372	14	26.571428571428573	4.26	0.0467	22.69	0.1639784946236559	43	0.24193548387096775	0.013125273443196733	0.010752688172043012	0.0006279434850863422	0.0	0.0	0.005376344086021506	0.00041109969167523125	0.0	0.0	0.002688172043010753	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002688172043010753	0.000517063081695967	0.0	0.0	0.0	0.0	0.002688172043010753	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005376344086021506	8.924985496898568e-05	0.0	0.0	0.0	0.0	0.002688172043010753	0.0008703220191470844	46.81	0.47	154	55.0	13.8	13.2	16.0	8.37	8.833333333333334	8.72	9.0	6.601912158054711	21.52	2.7	5.906305531914892	245	31	1422	1465	10	329	455	32.9	0.03	1.4	154	153	152	329	328	327	112	177	0.6328	152	42	0.2763	50	28	0.56	1	0.06991	23	2	14	0.04255	2	13	0.03951	0.26
1118	8	427	34	12.558823529411764	9.47	0.0374	27.73	0.0234192037470726	27	0.2716627634660422	0.016917019104564678	0.01639344262295082	0.001098901098901099	0.00234192037470726	0.00017006802721088434	0.0	0.0	0.00234192037470726	0.00023282887077997672	0.00702576112412178	0.0007313505607020966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00234192037470726	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00234192037470726	0.00510204081632653	0.0	0.0	0.00468384074941452	0.0017406440382941688	41.5	0.42	149	78.18	6.9	9.7	8.6	7.08	8.166666666666666	6.35	7.0	4.0997969924812026	22.73	1.9	3.0749999999999997	269	25	1470	1547	19	350	459	18.4	0.05	1.3	149	148	147	359	358	357	101	188	0.5372	171	48	0.2807	37	21	0.5676	1	0.08914	32	1	9	0.02507	1	4	0.01114	0.11
1119	9	383	20	19.15	6.02	0.0093	31.09	0.020887728459530026	48	0.31070496083550914	0.017354528219337903	0.04699738903394256	0.00282574568288854	0.013054830287206266	0.0008503401360544217	0.007832898172323759	0.0006166495375128469	0.0026109660574412533	0.00023282887077997672	0.005221932114882507	0.00048756704046806434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026109660574412533	0.00016545334215751158	0.0026109660574412533	0.0008703220191470844	51.2	0.51	170	62.48	8.8	12.9	10.4	10.03	10.142857142857142	7.64	10.0	4.524520826606393	23.65	2.8	6.233278527607363	230	56	1552	1610	19	326	491	17.2	0.06	1.5	170	169	168	332	331	330	112	170	0.6588	162	58	0.358	39	26	0.6667	1	0.06928	23	2	9	0.02711	2	6	0.01807	0.15
1120	8	457	39	11.717948717948717	9.85	0.0748	31.93	0.0437636761487965	38	0.29540481400437635	0.0196879101647951	0.0262582056892779	0.0018838304552590266	0.010940919037199124	0.0008503401360544217	0.0	0.0	0.002188183807439825	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006564551422319475	0.0004963600264725347	0.002188183807439825	0.0008703220191470844	45.96	0.46	182	85.49	4.1	9.0	4.6	5.78	6.625	6.49	6.0	3.2518734693877547	25.0	1.3	2.2563644897959185	310	37	1637	1702	35	392	526	11.2	0.09	1.3	182	181	180	396	395	394	131	219	0.5982	177	51	0.2881	34	24	0.7059	1	0.0404	16	2	10	0.02525	2	14	0.03535	0.41
1121	2	31	3	10.333333333333334	11.11	0.0	4.2	0.06451612903225806	4	0.6129032258064516	0.0027708910602304215	0.03225806451612903	0.00015698587127158556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.89	0.89	24	87.72	3.3	7.8	3.7	5.42	4.166666666666667	7.59	4.0	3.382074074074074	1.73	0.8	0.9609111111111108	21	2	114	118	3	27	36	9.0	0.11	1.3	24	23	22	27	26	25	13	17	0.7647	10	11	1.1	4	4	1.0	1	0.03704	1	0	0	0.0	0	4	0.14815	1.0
1122	10	510	26	19.615384615384617	5.45	0.0093	40.34	0.03529411764705882	61	0.3215686274509804	0.02391716494093627	0.058823529411764705	0.004709576138147566	0.021568627450980392	0.0018707482993197278	0.0058823529411764705	0.0006166495375128469	0.00196078431372549	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058823529411764705	0.0004963600264725347	0.0	0.0	48.43	0.48	231	69.92	8.0	11.2	9.3	8.88	10.166666666666666	7.44	9.0	4.513206293706293	31.88	2.3	4.602842641079851	348	52	2133	2170	26	473	662	18.2	0.05	1.4	231	230	229	477	476	475	172	264	0.6515	213	59	0.277	39	24	0.6154	1	0.07966	38	2	21	0.04403	2	19	0.03983	0.49
1123	6	351	12	29.25	3.6	0.0374	23.53	0.039886039886039885	16	0.3333333333333333	0.017062855476155752	0.008547008547008548	0.00047095761381475666	0.002849002849002849	0.00017006802721088434	0.005698005698005698	0.00041109969167523125	0.0	0.0	0.002849002849002849	0.00024378352023403217	0.0	0.0	0.0	0.0	0.002849002849002849	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002849002849002849	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.005698005698005698	0.0017406440382941688	41.14	0.41	137	77.71	9.2	9.3	10.2	4.88	13.75	6.2	10.0	5.091585889570553	18.35	1.9	3.252328016359918	267	14	1229	1249	12	326	400	27.2	0.04	1.2	137	136	135	333	332	331	87	137	0.635	196	50	0.2551	8	8	1.0	1	0.07207	24	1	10	0.03003	1	13	0.03904	1.62
1124	9	477	20	23.85	4.83	0.0467	40.34	0.016771488469601678	55	0.2557651991614256	0.017792037334111128	0.029350104821802937	0.002197802197802198	0.008385744234800839	0.0006802721088435374	0.0041928721174004195	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0020964360587002098	0.0002924831822170225	0.0	0.0	0.0020964360587002098	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020964360587002098	0.00016545334215751158	0.0	0.0	42.51	0.43	176	58.11	10.5	12.8	12.8	10.68	10.666666666666666	7.17	11.0	5.030689743919702	30.0	3.2	5.807109535452324	277	55	1971	2042	19	409	633	21.5	0.05	1.5	176	175	174	414	413	412	125	245	0.5102	169	51	0.3018	79	34	0.4304	1	0.0628	26	2	15	0.03623	2	13	0.0314	0.16
1125	8	431	22	19.59090909090909	5.66	0.0467	35.29	0.060324825986078884	54	0.30162412993039445	0.018958728306839725	0.03944315545243619	0.0026687598116169543	0.013921113689095127	0.0010204081632653062	0.002320185614849188	0.00020554984583761563	0.004640371229698376	0.00046565774155995343	0.009280742459396751	0.0009751340809361287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002320185614849188	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.87	0.5	194	69.01	8.4	10.6	9.6	8.36	12.8	7.64	8.0	4.747806806282723	25.53	2.4	3.8174728795811523	272	34	1689	1738	20	382	537	19.1	0.05	1.4	194	193	192	389	388	387	138	208	0.6635	181	56	0.3094	47	26	0.5532	1	0.05913	23	3	16	0.04113	3	6	0.01542	0.13
1126	10	431	19	22.68421052631579	4.7	0.0374	31.09	0.048723897911832945	27	0.3109048723897912	0.019542073793204023	0.018561484918793503	0.0012558869701726845	0.009280742459396751	0.0006802721088435374	0.002320185614849188	0.00020554984583761563	0.0	0.0	0.0	0.0	0.004640371229698376	0.0005436259853220984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002320185614849188	4.462492748449284e-05	0.0	0.0	0.009280742459396751	0.0006618133686300463	0.0	0.0	42.57	0.43	172	75.34	8.0	10.9	9.1	6.85	10.333333333333334	6.57	7.0	4.399875098193244	25.03	2.1	3.898396019900498	313	35	1674	1704	19	402	531	21.2	0.05	1.3	172	171	170	404	403	402	119	209	0.5694	195	53	0.2718	44	26	0.5909	1	0.06683	27	1	11	0.02723	1	12	0.0297	0.27
1127	8	336	17	19.764705882352942	5.67	0.0467	28.57	0.011904761904761904	38	0.3392857142857143	0.016625346361382527	0.02976190476190476	0.0015698587127158557	0.026785714285714284	0.001530612244897959	0.008928571428571428	0.0006166495375128469	0.005952380952380952	0.00046565774155995343	0.002976190476190476	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005952380952380952	0.00033090668431502316	0.0	0.0	50.67	0.51	152	68.5	8.6	11.6	10.2	8.76	16.25	7.46	9.0	4.714164625850341	19.99	2.6	4.653956734693878	207	33	1319	1361	15	294	421	19.6	0.05	1.4	152	151	150	300	299	298	98	154	0.6364	146	54	0.3699	39	18	0.4615	1	0.09	27	1	4	0.01333	1	11	0.03667	0.28
1128	8	394	26	15.153846153846153	7.07	0.0467	26.05	0.08375634517766498	21	0.3020304568527919	0.017354528219337903	0.02284263959390863	0.00141287284144427	0.007614213197969543	0.0005102040816326531	0.0	0.0	0.0025380710659898475	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025380710659898475	0.00016545334215751158	0.005076142131979695	0.0017406440382941688	43.21	0.43	159	91.31	4.0	8.1	3.4	3.65	4.9	6.04	4.0	3.288948682236983	20.1	1.0	0.834648939361474	315	20	1332	1368	26	359	428	13.8	0.07	1.2	159	158	157	368	367	366	101	160	0.6312	208	58	0.2788	9	7	0.7778	1	0.07065	26	4	18	0.04891	4	16	0.04348	1.78
1129	8	369	22	16.772727272727273	6.73	0.028	31.09	0.07317073170731707	47	0.25203252032520324	0.013562782557969957	0.051490514905149054	0.0029827315541601255	0.024390243902439025	0.001530612244897959	0.005420054200542005	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027100271002710027	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027100271002710027	0.00016545334215751158	0.0	0.0	46.79	0.47	153	71.95	7.2	10.6	9.6	9.8	6.625	7.81	7.0	4.367543188854489	23.15	2.4	4.314784643962849	225	34	1526	1576	20	323	466	16.2	0.06	1.4	153	152	151	327	326	325	110	188	0.5851	139	43	0.3094	58	25	0.431	1	0.08563	28	2	12	0.0367	2	8	0.02446	0.14
1130	6	245	8	30.625	3.43	0.028	24.37	0.08979591836734693	8	0.3673469387755102	0.013125273443196733	0.00816326530612245	0.0003139717425431711	0.00816326530612245	0.0003401360544217687	0.0	0.0	0.00816326530612245	0.00046565774155995343	0.0	0.0	0.0	0.0	0.004081632653061225	0.0002924831822170225	0.0	0.0	0.004081632653061225	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004081632653061225	0.0005494505494505495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.5	0.48	113	84.44	8.7	9.2	11.0	5.18	18.0	6.71	9.0	5.208210497835498	13.0	1.5	2.6045883116883113	208	9	871	885	8	231	263	28.9	0.03	1.1	113	112	111	233	232	231	72	115	0.6261	118	41	0.3475	19	12	0.6316	1	0.0515	12	2	14	0.06009	2	18	0.07725	0.95
1132	8	371	21	17.666666666666668	6.19	0.0467	36.13	0.029649595687331536	26	0.31536388140161725	0.017062855476155752	0.018867924528301886	0.001098901098901099	0.0026954177897574125	0.00017006802721088434	0.0026954177897574125	0.00020554984583761563	0.0026954177897574125	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026954177897574125	4.462492748449284e-05	0.0	0.0	0.0026954177897574125	0.00016545334215751158	0.0026954177897574125	0.0008703220191470844	43.66	0.44	148	71.44	7.4	10.0	8.2	8.0	13.4	6.27	8.0	3.8581214714714713	22.15	2.1	3.622633753753753	243	29	1468	1508	20	333	456	16.7	0.06	1.4	148	147	146	339	338	337	96	183	0.5246	156	52	0.3333	41	21	0.5122	1	0.05605	19	2	10	0.0295	2	15	0.04425	0.37
1133	12	648	31	20.903225806451612	5.77	0.0374	42.86	0.030864197530864196	74	0.2654320987654321	0.025083855913664868	0.032407407407407406	0.0032967032967032967	0.009259259259259259	0.0010204081632653062	0.004629629629629629	0.0006166495375128469	0.0030864197530864196	0.00046565774155995343	0.0	0.0	0.0015432098765432098	0.0002718129926610492	0.0	0.0	0.0015432098765432098	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030864197530864196	0.00033090668431502316	0.0	0.0	46.55	0.47	250	69.62	8.1	10.2	9.9	8.7	10.5	7.76	9.0	4.635033455339369	36.99	2.3	3.738084620818083	390	45	2407	2518	29	537	744	18.5	0.05	1.4	250	249	248	537	536	535	190	311	0.6109	226	60	0.2655	103	56	0.5437	1	0.05959	32	3	30	0.05587	3	10	0.01862	0.1
1134	6	232	11	21.09090909090909	5.16	0.0093	20.17	0.09913793103448276	19	0.33620689655172414	0.011375236984103835	0.017241379310344827	0.0006279434850863422	0.017241379310344827	0.0006802721088435374	0.0	0.0	0.004310344827586207	0.00023282887077997672	0.0	0.0	0.004310344827586207	0.0002718129926610492	0.0	0.0	0.004310344827586207	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004310344827586207	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004310344827586207	0.00016545334215751158	0.008620689655172414	0.0017406440382941688	50.7	0.51	108	77.47	7.2	11.0	8.1	6.79	9.0	7.22	7.0	4.30891341991342	13.12	2.0	3.7520000000000007	163	21	871	893	11	210	278	19.1	0.05	1.3	108	107	106	213	212	211	68	108	0.6296	105	40	0.381	18	13	0.7222	1	0.10798	23	2	5	0.02347	2	6	0.02817	0.33
1135	11	723	36	20.083333333333332	5.58	0.028	52.94	0.024896265560165973	90	0.2766251728907331	0.02916727431821496	0.024896265560165973	0.00282574568288854	0.017980636237897647	0.002210884353741497	0.004149377593360996	0.0006166495375128469	0.0	0.0	0.004149377593360996	0.0007313505607020966	0.0	0.0	0.0013831258644536654	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013831258644536654	4.462492748449284e-05	0.0	0.0	0.0027662517289073307	0.00033090668431502316	0.0	0.0	42.64	0.43	275	61.36	9.2	12.0	10.6	10.1	11.166666666666666	7.25	10.0	4.628802585246266	45.66	2.8	5.604496465344328	438	84	3024	3108	35	641	952	18.3	0.05	1.5	275	274	273	645	644	643	209	367	0.5695	278	66	0.2374	75	37	0.4933	1	0.07752	50	1	21	0.03256	1	21	0.03256	0.28
1136	8	344	19	18.105263157894736	5.9	0.0187	29.41	0.029069767441860465	25	0.32848837209302323	0.016479509989791453	0.03488372093023256	0.0018838304552590266	0.005813953488372093	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029069767441860465	4.462492748449284e-05	0.0	0.0	0.005813953488372093	0.00033090668431502316	0.0	0.0	45.03	0.45	145	80.01	6.2	8.7	7.3	7.02	7.0	6.51	7.0	3.8644323784143904	20.1	1.7	2.4121607594936707	244	18	1340	1368	19	316	409	16.6	0.06	1.3	145	144	143	322	321	320	93	170	0.5471	152	52	0.3421	41	23	0.561	1	0.08075	26	2	8	0.02484	2	6	0.01863	0.15
1137	8	427	27	15.814814814814815	7.12	0.0561	28.57	0.05620608899297424	39	0.3255269320843091	0.0202712556511594	0.03044496487119438	0.0020408163265306124	0.00702576112412178	0.0005102040816326531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00702576112412178	0.0004963600264725347	0.0	0.0	49.6	0.5	188	73.37	6.7	10.3	7.3	7.42	10.5	6.97	7.0	3.8354831266846356	24.64	2.1	3.5858167331536386	264	39	1618	1677	25	371	524	14.8	0.07	1.4	188	187	186	379	378	377	129	213	0.6056	166	59	0.3554	61	31	0.5082	1	0.07652	29	2	14	0.03694	2	13	0.0343	0.21
1138	8	314	25	12.56	9.12	0.0467	26.05	0.09872611464968153	33	0.35987261146496813	0.016479509989791453	0.028662420382165606	0.00141287284144427	0.009554140127388535	0.0005102040816326531	0.0	0.0	0.0	0.0	0.0031847133757961785	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031847133757961785	0.000517063081695967	0.0	0.0	0.0	0.0	0.0031847133757961785	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031847133757961785	0.00016545334215751158	0.0	0.0	57.3	0.57	157	73.17	6.8	10.7	7.1	7.13	7.125	7.25	7.0	4.005111111111111	17.73	1.9	3.580592592592594	211	32	1163	1207	18	270	369	15.0	0.07	1.4	157	156	155	274	273	272	101	156	0.6474	118	56	0.4746	36	24	0.6667	1	0.08029	22	3	10	0.0365	3	7	0.02555	0.19
1139	10	541	12	45.083333333333336	2.58	0.0467	39.5	0.033271719038817	78	0.2735674676524954	0.021583782995479073	0.04805914972273567	0.004081632653061225	0.012939001848428836	0.0011904761904761906	0.0	0.0	0.0073937153419593345	0.0009313154831199069	0.0	0.0	0.0018484288354898336	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036968576709796672	8.924985496898568e-05	0.0	0.0	0.0073937153419593345	0.0006618133686300463	0.0	0.0	50.11	0.5	233	19.71	23.2	18.6	27.8	11.8	31.5	9.74	23.0	9.491437908496732	33.99	3.8	11.187603050108931	283	66	2229	2314	9	459	714	51.0	0.02	1.6	233	232	231	465	464	463	179	289	0.6194	176	54	0.3068	93	45	0.4839	1	0.06882	32	2	14	0.03011	2	7	0.01505	0.08
1140	9	383	22	17.40909090909091	6.27	0.0187	33.61	0.013054830287206266	37	0.29765013054830286	0.016625346361382527	0.03655352480417755	0.002197802197802198	0.020887728459530026	0.0013605442176870747	0.0	0.0	0.005221932114882507	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005221932114882507	0.00033090668431502316	0.0026109660574412533	0.0008703220191470844	44.16	0.44	155	72.76	6.9	9.3	8.3	8.7	8.666666666666666	6.82	9.0	3.9503248860284255	23.31	2.0	3.356650737463127	248	26	1535	1587	22	339	466	15.4	0.06	1.4	155	154	153	351	350	349	108	186	0.5806	165	47	0.2848	34	21	0.6176	1	0.08547	30	1	14	0.03989	1	5	0.01425	0.15
1141	6	262	12	21.833333333333332	4.92	0.028	24.37	0.07633587786259542	22	0.3435114503816794	0.013125273443196733	0.026717557251908396	0.001098901098901099	0.003816793893129771	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003816793893129771	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003816793893129771	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011450381679389313	0.0001338747824534785	0.0	0.0	0.007633587786259542	0.00033090668431502316	0.0	0.0	50.41	0.5	123	76.45	7.6	10.5	9.1	7.31	8.142857142857142	6.73	8.0	4.455812240663899	15.35	2.2	3.206667773167357	184	20	1021	1045	12	241	324	20.1	0.05	1.3	123	122	121	244	243	242	81	131	0.6183	113	42	0.3717	28	13	0.4643	1	0.07377	18	2	7	0.02869	2	6	0.02459	0.21
