id	overall_score	Ideas_and_Content	Organization	Voice	Word_Choice	Sentence_Fluency	Conventions	total_words	total_sentences	words_div_sentences	sent_density	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word
21440	34	4	4	4	4	3	4	600	36	16.666666666666668	6.59	64.61	8.0	9.6	9.0	9.74	9.0	6.04	8.0	3.6784571823204417	38.86	2.4	4.026251933701657	361	46	2587	2645	36	543	791	15.1	0.07	1.5
21441	41	5	5	5	5	5	4	947	41	23.097560975609756	4.88	76.05	7.7	9.3	9.2	7.08	7.428571428571429	6.77	7.0	4.559519155476929	53.46	2.0	3.217564113569792	649	48	3533	3639	41	841	1094	20.5	0.05	1.3
21442	40	4	4	4	4	4	4	606	35	17.314285714285713	6.69	82.04	5.4	8.0	6.0	5.79	5.75	6.53	6.0	3.736708683473389	31.98	1.5	1.6749310924369754	392	25	2081	2177	35	510	657	14.6	0.07	1.3
21443	34	5	5	5	5	4	4	562	31	18.129032258064516	5.98	79.5	6.4	8.6	6.2	5.33	11.4	6.67	7.0	4.034853125	30.45	1.6	2.064777135416667	410	28	2022	2073	30	512	650	17.1	0.06	1.3
21444	30	3	3	4	4	3	3	281	5	56.2	1.81	57.75	18.9	3.1	23.9	5.36	25.0	8.21	19.0	8.902634782608695	15.28	1.6	6.168063188405798	248	0	1035	1040	5	276	304	55.2	0.02	1.1
21446	30	3	3	4	4	4	3	248	12	20.666666666666668	5.26	76.35	7.6	9.3	7.7	5.51	11.2	6.42	8.0	4.343194922194922	13.22	1.8	2.6612018018018015	177	13	873	900	11	222	281	20.2	0.05	1.3
21447	36	4	4	4	4	3	4	767	22	34.86363636363637	3.07	73.04	11.0	9.2	13.0	5.53	18.333333333333332	6.41	6.0	5.693935064935063	40.44	1.9	3.700442857142857	581	25	2681	2753	22	700	854	31.8	0.03	1.2
21448	30	3	3	3	3	3	3	285	10	28.5	3.65	77.5	9.3	8.2	10.7	5.4	13.25	6.38	9.0	5.1104291970802915	15.72	1.6	2.9460245255474455	234	8	1059	1070	10	274	324	27.4	0.04	1.2
21449	32	4	3	4	4	4	3	384	13	29.53846153846154	3.55	77.1	9.4	6.3	10.4	4.77	12.5	7.24	7.0	5.240445813854654	20.29	1.6	2.5203796855078613	306	4	1358	1381	13	362	422	27.8	0.04	1.2
21450	35	4	4	4	4	4	3	711	27	26.333333333333332	4.18	65.43	13.9	9.2	16.7	5.29	10.4	6.92	17.0	6.764892388712241	36.23	2.0	4.950609618441971	520	18	2387	2466	16	629	763	39.3	0.03	1.2
21451	45	5	5	5	5	5	5	534	31	17.225806451612904	6.75	70.63	7.8	10.0	9.4	8.58	7.571428571428571	7.84	8.0	4.648478021978022	31.29	2.4	4.431967032967033	314	38	2052	2130	26	455	644	17.5	0.06	1.4
21452	33	3	4	4	4	4	3	293	11	26.636363636363637	4.09	78.62	8.8	9.9	11.2	6.45	15.0	6.98	7.0	5.168592775665399	16.0	1.9	3.6292801520912548	221	14	1063	1089	10	263	328	26.3	0.04	1.2
21453	36	4	4	4	4	4	4	611	22	27.772727272727273	4.36	63.06	12.7	11.9	16.0	7.56	27.5	7.85	8.0	6.477495791583165	32.35	2.4	5.502958209752839	392	35	2088	2202	15	499	650	33.3	0.03	1.3
21454	42	5	4	5	4	4	4	996	68	14.647058823529411	7.91	83.66	4.8	7.7	4.7	4.97	5.875	6.36	5.0	3.3742485207100588	51.64	1.3	1.3449668639053258	659	41	3375	3515	65	845	1087	13.0	0.08	1.3
21456	39	4	4	4	4	5	4	930	63	14.761904761904763	8.18	81.22	5.8	7.4	6.3	5.68	4.888888888888889	6.28	6.0	3.630780362871701	47.21	1.6	1.490975596473728	567	27	3036	3214	49	757	979	15.4	0.06	1.3
21457	40	4	4	4	4	4	4	645	28	23.035714285714285	5.02	71.48	9.5	8.3	11.3	6.62	6.571428571428571	6.53	7.0	4.926607821835958	33.26	2.0	2.943342132898786	402	17	2143	2264	21	526	671	25.0	0.04	1.3
21458	40	4	4	4	4	4	4	710	38	18.68421052631579	6.2	80.72	6.0	8.2	7.0	6.67	7.7142857142857135	5.96	6.0	3.680893214441061	38.68	1.6	2.328719008264463	466	30	2531	2633	38	605	783	15.9	0.06	1.3
21459	40	4	4	4	4	4	4	974	42	23.19047619047619	4.91	72.39	9.1	8.9	9.9	5.93	13.5	6.39	10.0	4.724765429588205	50.81	2.0	3.0069119742416532	659	36	3328	3459	35	843	1073	24.1	0.04	1.3
21460	32	4	3	4	4	4	3	368	10	36.8	2.97	62.69	15.0	11.2	16.9	4.49	13.0	7.32	15.0	7.298499999999999	18.23	2.0	5.307876190476191	292	16	1208	1241	8	336	404	42.0	0.02	1.2
21462	35	4	4	4	4	4	4	962	51	18.862745098039216	5.96	87.35	5.5	6.3	6.0	4.46	7.833333333333334	6.38	6.0	3.7965094339622643	49.05	1.3	0.8339963836477988	717	15	3225	3339	48	848	1010	17.7	0.06	1.2
21463	25	3	3	3	3	3	2	214	15	14.266666666666667	7.81	43.19	16.2	15.1	18.8	9.41	32.5	7.09	16.0	6.655907182320442	12.49	3.2	7.851562651933701	121	22	815	850	5	181	266	36.2	0.03	1.5
21465	36	4	4	4	4	4	3	746	32	23.3125	4.91	75.03	8.1	8.8	8.9	5.92	13.25	6.44	9.0	4.500896594427244	39.44	1.9	2.457942992776058	508	30	2583	2685	30	646	828	21.5	0.05	1.3
21467	45	5	5	5	5	5	5	631	45	14.022222222222222	8.05	83.86	4.7	8.2	4.8	5.32	6.571428571428571	6.33	5.0	3.3793427594648207	34.01	1.2	1.6627561811505513	440	34	2234	2315	43	551	697	12.8	0.08	1.3
21468	35	4	3	4	4	4	4	515	23	22.391304347826086	4.9	84.71	6.5	8.2	8.1	6.04	8.5	6.34	9.0	4.175610934875909	28.23	1.5	1.7617804814331026	392	18	1872	1922	23	466	560	20.3	0.05	1.2
21470	36	4	4	4	4	4	4	956	59	16.203389830508474	6.9	60.21	13.8	11.5	16.9	7.44	7.2857142857142865	7.82	8.0	6.782007429498247	52.66	2.4	5.70044912886517	642	49	3458	3585	23	831	1086	36.1	0.03	1.3
21471	40	4	4	4	4	4	4	943	57	16.54385964912281	6.66	89.68	4.6	7.8	5.5	5.51	6.857142857142857	6.25	6.0	3.6094554899645805	50.92	1.4	1.5044490672963398	690	37	3371	3466	55	847	1058	15.4	0.06	1.2
21472	33	4	3	4	4	4	3	991	49	20.224489795918366	5.78	84.61	6.5	7.6	7.3	4.41	9.0	6.65	7.0	4.244291460504103	48.39	1.5	1.5027986727981832	692	25	3137	3294	41	838	1010	20.4	0.05	1.2
21473	39	5	5	5	4	4	4	600	33	18.181818181818183	6.21	88.67	5.0	7.5	5.6	4.81	8.166666666666666	5.92	6.0	3.594566964285714	30.86	1.4	1.4467345238095235	426	19	2025	2101	32	525	645	16.4	0.06	1.2
21475	40	4	4	4	4	4	4	499	24	20.791666666666668	5.48	74.83	8.2	9.5	10.0	7.14	7.571428571428571	6.71	10.0	4.6120640552995384	27.82	2.0	3.62282525345622	330	25	1827	1894	20	434	567	21.7	0.05	1.3
21476	28	3	2	3	3	3	3	124	6	20.666666666666668	5.45	77.4	9.3	7.2	9.5	3.37	13.0	7.3	10.0	5.6546818181818175	5.88	1.6	2.7250909090909086	93	2	386	400	4	110	130	27.5	0.04	1.2
21477	28	2	2	3	3	3	3	106	3	35.333333333333336	3.7	56.26	15.4	0.0	18.3	5.7	21.5	10.55	18.0	8.5215	4.92	2.3	5.34225	61	3	309	335	2	80	102	40.0	0.03	1.3
21478	42	5	5	5	5	5	5	947	47	20.148936170212767	6.06	76.05	7.7	8.1	10.0	7.31	8.0	7.16	8.0	4.530388803598843	50.06	2.0	2.461264157949231	570	28	3209	3408	37	757	984	20.5	0.05	1.3
21479	31	3	3	4	4	4	3	652	37	17.62162162162162	6.41	88.77	4.9	7.1	5.5	4.75	7.833333333333334	6.46	5.0	3.636337052789592	33.45	1.2	0.8668641581185885	479	17	2196	2277	35	571	681	16.3	0.06	1.2
21480	32	4	4	4	4	3	3	990	55	18.0	6.29	80.11	6.2	7.5	5.7	4.81	6.857142857142857	5.71	6.0	3.5518993529834644	50.56	1.5	1.2230468008626887	676	31	3306	3442	52	856	1076	16.5	0.06	1.3
21481	40	4	4	4	4	4	4	1020	39	26.153846153846153	4.58	64.07	12.3	8.3	14.2	6.05	18.333333333333332	6.63	7.0	5.901476437150453	51.05	2.1	3.7662795085724756	643	21	3292	3475	26	839	1060	32.3	0.03	1.3
21482	30	3	3	4	4	3	3	413	15	27.533333333333335	4.03	66.41	11.5	8.6	13.1	6.4	7.833333333333334	7.54	8.0	5.761777777777777	21.96	2.2	3.819861111111111	271	11	1433	1495	12	360	462	30.0	0.03	1.3
21483	41	4	5	5	5	4	4	578	27	21.40740740740741	5.23	68.03	10.8	9.7	12.9	7.09	29.0	7.18	8.0	5.565512393998695	32.11	2.2	3.978686801478583	395	24	2119	2186	18	511	656	28.4	0.04	1.3
21484	50	5	5	5	5	5	5	926	56	16.535714285714285	7.14	71.95	7.2	9.3	9.0	8.81	10.8	7.86	9.0	4.481644329896907	54.1	2.1	3.442963573883161	555	56	3530	3683	48	776	1072	16.2	0.06	1.4
21485	36	4	4	4	4	4	4	706	44	16.045454545454547	7.41	81.22	5.8	7.5	6.7	6.32	8.333333333333334	6.94	7.0	3.8476066126855595	37.2	1.5	1.5683504273504276	455	22	2409	2532	38	585	748	15.4	0.06	1.3
21487	30	3	3	4	4	3	3	843	34	24.794117647058822	4.36	74.26	10.5	9.3	12.8	6.05	17.333333333333332	6.29	13.0	5.535822222222222	45.2	2.0	3.647084705882353	620	29	2995	3077	25	765	955	30.6	0.03	1.2
21488	41	5	4	4	4	4	4	773	34	22.735294117647058	4.8	75.95	7.8	9.8	8.0	5.63	8.833333333333334	6.69	8.0	4.479084033613445	41.72	2.1	2.8864529411764708	545	46	2766	2840	34	700	922	20.6	0.05	1.3
21489	22	3	2	4	3	2	2	222	13	17.076923076923077	6.53	-91.6	74.2	0.0	93.7	5.31	51.0	15.21	0.0	28.591969072164943	10.96	2.2	30.249531958762887	167	3	715	746	1	194	225	194.0	0.01	1.2
21490	50	5	5	5	5	5	5	973	44	22.113636363636363	5.04	85.22	6.3	8.6	7.5	5.34	6.125	6.23	6.0	4.192797537619699	50.5	1.7	2.1283868673050623	684	40	3312	3438	43	850	1062	19.8	0.05	1.2
21491	30	3	3	4	4	3	3	663	37	17.91891891891892	6.25	79.9	6.3	9.1	7.0	6.32	8.666666666666666	6.93	7.0	4.16124204851752	36.46	1.8	2.566146326880667	449	38	2401	2482	35	583	770	16.7	0.06	1.3
21494	40	5	5	5	4	4	4	910	19	47.89473684210526	2.22	54.97	17.9	11.6	22.3	6.46	18.0	7.56	18.0	8.392032516921358	49.86	2.3	7.262072276882282	691	37	3324	3394	17	843	1052	49.6	0.02	1.2
21495	36	4	4	5	4	4	3	703	23	30.565217391304348	3.51	72.73	11.1	9.3	12.8	5.12	13.5	6.63	14.0	5.867878393135724	36.31	1.9	3.572059531981278	529	23	2411	2472	20	641	781	32.1	0.03	1.2
21500	37	4	4	4	4	4	4	888	62	14.32258064516129	8.26	76.96	7.4	8.4	9.2	7.31	7.833333333333334	6.22	8.0	4.1660294284097334	48.46	2.0	2.4079548387096774	568	32	3156	3299	38	744	980	19.6	0.05	1.3
21501	28	3	3	3	3	3	3	309	15	20.6	5.17	85.73	6.1	6.1	6.2	4.41	7.5	5.8	6.0	3.942451211072664	16.19	1.3	1.1552447981545555	240	4	1081	1102	15	289	343	19.3	0.05	1.2
21502	38	4	4	4	4	4	4	1146	60	19.1	6.9	70.13	8.0	9.4	9.8	7.65	5.333333333333333	6.84	8.0	4.210569739952719	58.64	2.3	3.4116094562647756	586	57	3683	3992	47	846	1189	18.0	0.06	1.4
21503	32	4	4	4	4	3	3	795	33	24.09090909090909	4.61	69.35	10.3	9.8	11.8	6.45	14.0	6.93	12.0	5.308794053464267	43.16	2.1	3.802238406983088	549	35	2848	2938	26	705	900	27.1	0.04	1.3
21505	40	4	4	4	4	4	4	513	36	14.25	7.84	84.27	4.6	7.9	5.2	6.08	5.333333333333333	6.23	6.0	3.380720238095238	28.48	1.3	1.6848852182539686	352	25	1874	1939	36	448	577	12.4	0.08	1.3
21506	45	5	5	5	5	5	5	796	48	16.583333333333332	7.33	80.31	6.1	8.1	6.8	5.68	6.0	6.38	6.0	3.938546310832024	39.9	1.6	2.1506429094714803	491	29	2555	2716	39	637	818	16.3	0.06	1.3
21507	36	4	4	4	4	4	4	780	32	24.375	4.49	74.42	8.4	9.6	9.7	6.91	7.857142857142858	6.45	10.0	4.578116525423729	44.38	2.2	3.4114045197740106	528	41	2949	3021	32	708	940	22.1	0.05	1.3
21508	45	5	5	5	5	5	5	905	63	14.365079365079366	7.92	83.36	4.9	8.1	5.9	6.31	5.333333333333333	6.53	6.0	3.5804946561589115	50.49	1.5	2.0827311885998046	600	44	3314	3437	59	785	1035	13.3	0.08	1.3
21509	30	3	3	3	3	3	3	457	40	11.425	9.98	94.56	2.7	6.4	2.4	3.34	4.1	6.1	3.0	2.922888919610147	22.58	0.6	0.07813770650445884	323	12	1469	1537	37	391	471	10.6	0.09	1.2
21510	43	5	5	5	5	5	4	946	55	17.2	6.39	80.31	6.1	8.7	6.1	5.51	8.333333333333334	6.64	6.0	4.034160633484163	51.15	1.7	2.173865158371041	664	49	3386	3482	52	850	1107	16.3	0.06	1.3
21511	37	4	4	4	4	4	4	638	25	25.52	4.13	74.97	10.2	9.0	12.4	6.11	7.666666666666666	6.97	7.0	5.730819732441471	35.15	1.9	3.826671304347826	496	21	2353	2393	20	598	728	29.9	0.03	1.2
21512	28	3	3	3	4	3	3	422	7	60.285714285714285	1.77	38.63	24.2	11.2	29.0	4.84	17.666666666666668	8.38	12.0	10.709167512690357	21.59	2.1	9.148349915397633	329	12	1441	1470	6	394	471	65.7	0.02	1.2
21513	37	5	4	5	4	4	3	898	30	29.933333333333334	3.91	70.36	9.9	9.6	12.3	7.38	8.0	7.27	10.0	5.4134013866082835	48.77	2.2	4.075622568874293	566	37	3177	3320	29	756	991	26.1	0.04	1.3
21514	34	4	3	4	4	4	4	441	18	24.5	4.47	81.77	7.6	8.5	9.2	5.81	8.0	5.91	6.0	4.4124661092863535	23.43	1.7	2.5127708569722302	322	15	1548	1595	17	394	482	23.2	0.04	1.2
21515	36	4	4	4	3	4	3	950	45	21.11111111111111	5.29	83.59	6.9	7.3	7.1	3.83	5.625	5.98	6.0	4.25952280055274	46.39	1.5	1.3937170274834938	701	21	3038	3158	39	835	996	21.4	0.05	1.2
21516	35	4	4	4	4	4	3	702	22	31.90909090909091	3.62	66.1	11.6	9.8	14.1	7.5	11.2	7.59	8.0	5.942927685950414	38.55	2.3	4.285742148760331	462	27	2521	2624	20	605	785	30.3	0.03	1.3
21517	32	3	3	4	4	4	3	466	25	18.64	6.11	77.16	7.3	9.1	8.6	6.91	8.666666666666666	6.77	9.0	4.3372521008403355	25.83	1.8	2.799167927170868	317	23	1700	1758	21	408	525	19.4	0.05	1.3
21518	40	4	4	4	4	4	4	494	16	30.875	3.46	60.92	13.6	11.5	16.5	7.73	13.5	7.25	14.0	6.557361204013377	28.97	2.5	5.719242474916388	344	28	1938	1972	13	460	613	35.4	0.03	1.3
21519	37	4	4	4	4	4	4	870	34	25.58823529411765	4.39	70.06	10.0	9.0	11.6	6.62	14.25	7.05	7.0	5.353083037360067	47.42	2.2	3.907138686328282	571	31	3125	3228	29	767	1005	26.4	0.04	1.3
21521	38	4	4	4	4	4	4	1138	87	13.080459770114942	10.03	80.01	6.2	7.5	8.8	7.36	6.714285714285714	7.4	8.0	4.197621531631521	57.88	1.9	2.390003671846097	615	30	3648	3940	51	848	1124	16.6	0.06	1.3
21522	40	4	4	4	4	4	4	644	32	20.125	5.67	77.37	7.2	8.9	8.7	7.08	8.166666666666666	6.63	9.0	4.350044945211415	35.64	1.9	2.973538525351328	422	30	2339	2426	29	557	728	19.2	0.05	1.3
21525	30	3	3	3	3	3	3	939	24	39.125	2.77	64.31	14.3	10.1	17.4	5.94	8.5	7.26	9.0	7.076295473666498	49.27	2.2	5.434963385495541	677	31	3266	3354	21	849	1055	40.4	0.02	1.2
21526	40	4	4	4	4	4	4	716	34	21.058823529411764	5.38	82.48	7.3	8.7	9.8	6.74	7.833333333333334	6.93	7.0	4.834285318089201	39.16	1.8	3.030863663119765	506	27	2581	2666	28	631	788	22.5	0.04	1.2
21529	38	4	4	4	4	4	4	581	28	20.75	5.29	74.53	8.3	8.7	8.7	5.69	10.6	6.2	9.0	4.40836978178368	31.44	1.9	2.7946496521189115	418	23	2086	2140	24	527	673	22.0	0.05	1.3
21530	46	5	5	5	5	5	5	604	28	21.571428571428573	5.24	69.52	8.2	10.0	8.9	7.72	11.4	6.65	9.0	4.37377312534209	34.29	2.1	3.1637332238642575	389	41	2252	2334	28	522	709	18.6	0.05	1.4
21531	50	5	5	5	5	5	5	948	35	27.085714285714285	4.29	60.28	11.7	10.9	14.0	8.42	15.25	7.94	8.0	5.817755189569395	53.96	2.7	4.722167404357522	569	53	3525	3673	29	804	1116	27.7	0.04	1.4
21532	50	5	5	5	5	5	5	634	34	18.647058823529413	6.25	77.98	7.0	9.4	8.5	7.02	9.0	7.54	9.0	4.59525798212005	34.65	1.9	3.28547190293742	411	35	2261	2359	29	540	711	18.6	0.05	1.3
21533	35	4	4	4	4	4	4	301	15	20.066666666666666	5.34	77.87	7.0	8.8	7.2	5.98	8.166666666666666	6.87	7.0	4.367944483985765	16.86	1.7	2.471910842230131	225	15	1128	1148	15	281	355	18.7	0.05	1.3
21535	35	4	4	4	4	4	4	915	35	26.142857142857142	4.06	71.89	9.3	8.8	10.8	7.09	11.0	6.08	11.0	4.779146918097382	52.08	1.9	3.1362486349563747	667	34	3466	3545	34	836	1048	24.6	0.04	1.3
21536	35	4	4	4	4	4	4	565	29	19.482758620689655	5.59	87.35	5.5	8.3	6.9	5.74	7.0	5.81	6.0	3.731504310344827	31.03	1.5	1.726534671336207	419	24	2059	2112	29	512	632	17.7	0.06	1.2
21537	33	4	4	4	4	4	3	420	24	17.5	6.38	89.58	4.6	7.8	5.9	5.74	6.0	6.7	6.0	3.806765161725067	22.65	1.2	1.4634069182389937	313	16	1493	1542	24	371	448	15.5	0.06	1.2
21539	45	5	5	5	5	5	5	1025	56	18.303571428571427	6.57	77.47	7.2	8.7	9.1	7.2	7.2857142857142865	7.58	8.0	4.630101381990931	54.96	2.1	3.1080085510688837	614	42	3556	3741	44	842	1126	19.1	0.05	1.3
21540	45	5	5	5	5	5	5	986	41	24.048780487804876	4.77	75.84	7.8	9.2	8.7	6.09	11.0	6.63	7.0	4.548837714384211	52.31	2.0	3.102716889310236	654	46	3421	3561	41	849	1110	20.7	0.05	1.3
21541	40	4	4	4	4	4	4	453	32	14.15625	8.0	91.82	3.8	6.9	4.7	4.97	7.833333333333334	6.56	5.0	3.487489447236181	24.15	1.1	1.260548475711893	321	13	1589	1644	30	398	492	13.3	0.08	1.2
21542	40	4	4	4	4	4	4	590	24	24.583333333333332	4.75	67.28	9.0	11.6	11.0	8.76	11.8	7.45	9.0	4.8084999999999996	34.33	2.6	4.847153333333333	360	53	2247	2337	24	500	711	20.8	0.05	1.4
21544	31	4	3	4	4	3	3	467	27	17.296296296296298	6.49	80.21	6.1	8.7	6.2	5.57	6.714285714285714	6.45	6.0	3.8894000973236005	24.93	1.7	2.2880259075425786	320	24	1641	1697	25	411	532	16.4	0.06	1.3
21545	36	4	4	4	4	4	4	681	27	25.22222222222222	4.21	72.19	9.2	10.5	11.1	7.67	14.25	5.97	11.0	4.701827653359299	40.13	2.3	3.869056280428432	484	43	2683	2732	26	632	846	24.3	0.04	1.3
21546	35	4	4	4	4	4	3	896	49	18.285714285714285	5.81	96.22	4.1	6.0	4.7	3.42	10.2	5.69	5.0	3.5698338598074604	45.23	1.0	0.4373395306859207	723	12	3011	3079	48	831	951	17.3	0.06	1.1
21547	42	5	5	5	4	4	4	853	50	17.06	6.57	86.23	5.9	7.8	7.3	5.75	8.166666666666666	6.25	6.0	3.92995	45.32	1.5	1.879413333333333	608	27	2981	3085	40	750	925	18.8	0.05	1.2
21548	35	4	4	4	4	4	4	733	41	17.878048780487806	6.25	80.72	6.0	7.9	6.0	5.68	6.0	5.8	6.0	3.611482314271841	39.63	1.5	1.8559597280842643	515	29	2618	2698	41	653	822	15.9	0.06	1.3
21549	30	3	3	3	3	3	3	262	13	20.153846153846153	5.28	84.71	6.5	6.8	7.1	4.82	10.4	6.4	7.0	4.260505144032921	13.91	1.4	1.3783720164609048	201	5	927	947	12	243	290	20.3	0.05	1.2
21550	40	4	4	4	4	4	4	987	37	26.675675675675677	4.34	68.23	10.7	8.0	12.4	6.39	12.75	6.81	8.0	5.349908284023668	52.11	2.0	3.261164891518737	671	22	3404	3547	30	845	1057	28.2	0.04	1.3
21552	33	4	4	4	4	4	3	564	35	16.114285714285714	7.1	90.8	4.1	5.3	3.3	2.83	5.375	6.07	5.0	3.3322483660130717	26.63	0.8	-0.34467373517308175	421	5	1735	1813	34	486	559	14.3	0.07	1.2
21553	25	3	3	3	3	3	3	342	21	16.285714285714285	6.89	71.04	13.8	8.8	16.6	3.56	10.8	6.96	17.0	7.0435157384987885	15.6	1.6	4.429319612590799	266	7	1015	1062	7	295	333	42.1	0.02	1.1
21554	31	4	3	4	4	3	3	803	18	44.611111111111114	2.3	61.77	15.3	7.2	17.5	4.84	10.6	6.85	7.0	7.209390328151985	42.03	1.9	4.965439320667818	649	9	2825	2861	18	772	904	42.9	0.02	1.2
21555	25	3	3	3	3	3	3	232	17	13.647058823529411	7.98	101.09	2.3	6.2	3.1	3.76	5.375	6.19	6.0	3.084145394006659	12.08	0.6	-0.2236440621531628	186	5	802	822	17	212	243	12.5	0.08	1.1
21556	44	5	5	5	4	5	4	958	53	18.07547169811321	6.22	80.62	6.0	9.4	7.5	7.42	9.0	6.73	9.0	3.980556048834628	55.4	1.8	3.059309433962264	654	63	3662	3771	53	850	1124	16.0	0.06	1.3
21557	42	5	5	5	5	5	4	856	59	14.508474576271187	7.84	82.95	5.1	7.4	5.5	6.08	7.0	6.4	7.0	3.520083186054957	47.15	1.3	1.3774541145139816	599	31	3105	3210	55	751	948	13.7	0.07	1.3
21558	38	4	4	4	4	4	4	1002	54	18.555555555555557	6.29	76.05	7.7	8.8	9.5	7.02	14.5	6.61	7.0	4.477711783300949	54.07	2.0	2.7716544821785902	635	41	3520	3681	41	841	1108	20.5	0.05	1.3
21559	31	3	3	4	4	4	3	439	23	19.08695652173913	5.61	85.73	6.1	8.4	7.4	5.86	11.2	6.89	6.0	4.391108374384236	24.28	1.6	2.0506614121510673	335	18	1618	1653	21	406	502	19.3	0.05	1.2
21560	44	6	6	6	5	5	5	1009	37	27.27027027027027	4.36	72.39	9.1	9.9	11.4	7.49	10.8	7.51	11.0	5.109441940956906	54.72	2.2	3.867817468612148	628	49	3556	3725	35	842	1118	24.1	0.04	1.3
21561	40	4	4	4	4	4	4	494	16	30.875	3.76	64.17	12.3	10.0	15.0	7.38	18.0	7.35	8.0	6.1750846521899145	26.59	2.2	4.816481928597717	322	19	1734	1810	13	418	536	32.2	0.03	1.3
21563	46	5	5	5	5	5	5	841	47	17.893617021276597	6.55	79.19	6.5	9.1	8.5	7.25	6.857142857142857	7.22	7.0	4.293262068965516	46.11	2.0	3.013461034482758	522	43	2979	3139	40	696	931	17.4	0.06	1.3
21564	41	4	5	4	5	4	4	683	34	20.08823529411765	5.79	61.56	9.2	11.2	11.4	10.61	8.142857142857142	9.04	11.0	5.171279628027682	42.85	2.9	5.419409861591696	383	64	2808	2917	32	578	879	18.1	0.06	1.5
21566	37	5	4	5	4	4	3	958	41	23.365853658536587	4.8	73.81	8.6	10.4	9.9	6.85	11.8	6.57	7.0	4.777223938223938	52.43	2.0	3.6405823680823683	662	60	3450	3569	37	840	1090	22.7	0.04	1.3
21567	45	5	5	5	5	5	5	768	39	19.692307692307693	5.6	86.94	5.6	7.2	6.6	5.1	5.375	6.12	6.0	4.032127377587655	40.76	1.5	1.6986319303338169	554	19	2695	2775	38	689	850	18.1	0.06	1.2
21568	40	4	4	4	4	4	4	532	23	23.130434782608695	4.93	76.56	7.6	8.6	9.1	6.96	10.8	7.58	8.0	4.724652173913043	29.38	1.9	2.9925000000000006	360	21	1923	2000	23	460	592	20.0	0.05	1.3
21569	34	3	3	3	4	4	4	517	21	24.61904761904762	4.74	74.32	8.4	9.4	9.5	6.21	6.857142857142857	7.13	7.0	4.8357391647855525	27.46	1.9	2.8740104740406314	354	24	1795	1869	20	443	560	22.2	0.05	1.3
21570	31	3	3	4	4	4	3	576	25	23.04	5.09	76.96	7.4	8.0	8.8	6.79	14.0	7.22	7.0	4.51525306122449	31.16	1.9	2.344242448979592	373	18	2035	2121	25	490	635	19.6	0.05	1.3
21571	40	4	4	4	4	4	4	481	28	17.178571428571427	6.41	80.62	6.0	9.3	7.3	7.25	6.875	6.33	7.0	3.7121296296296293	27.91	1.7	2.8442972222222225	337	32	1849	1900	27	432	565	16.0	0.06	1.3
21573	35	4	4	4	4	4	3	779	33	23.606060606060606	5.31	68.54	10.6	8.2	12.8	6.51	13.25	7.05	8.0	5.46050103642286	38.91	2.1	3.4402925081433215	464	17	2484	2649	22	614	784	27.9	0.04	1.3
21574	40	4	4	4	4	4	4	1070	75	14.266666666666667	8.58	82.65	5.2	7.7	6.8	6.72	5.222222222222222	6.1	7.0	3.5004867419738406	55.75	1.7	1.9256734680935392	615	38	3565	3795	60	841	1119	14.0	0.07	1.3
21575	30	3	3	4	4	3	3	369	13	28.384615384615383	3.82	74.15	10.5	7.7	12.2	5.24	12.75	6.79	13.0	5.680421194190425	19.23	2.0	3.0779254437869827	267	7	1278	1309	11	338	416	30.7	0.03	1.2
21577	40	4	4	4	4	4	4	466	19	24.526315789473685	4.55	63.53	10.5	11.2	12.1	8.48	15.0	7.39	12.0	5.287575116377486	27.62	2.5	5.017109013965298	306	34	1831	1880	17	417	578	24.5	0.04	1.4
21578	32	3	4	4	3	3	3	597	33	18.09090909090909	5.77	79.6	6.4	7.9	6.6	6.09	7.666666666666666	5.75	7.0	3.64637012987013	34.21	1.5	1.7856726190476189	444	23	2283	2329	33	560	700	17.0	0.06	1.3
21579	27	3	3	4	3	3	3	226	3	75.33333333333333	1.33	38.67	26.3	9.7	31.4	3.28	51.0	8.23	10.0	11.427954954954954	10.99	1.7	9.586358558558556	205	4	742	748	3	222	245	74.0	0.01	1.1
21581	36	4	4	4	4	4	4	538	20	26.9	4.25	75.58	10.0	9.4	12.6	6.28	13.25	6.74	7.0	5.496155982905982	28.25	1.9	3.614638461538462	384	19	1851	1923	16	468	575	29.3	0.03	1.2
21582	34	3	4	4	3	4	4	688	35	19.65714285714286	5.81	83.8	6.8	7.3	8.6	5.63	13.0	6.47	7.0	4.41978228137798	35.87	1.7	2.040407901710431	464	15	2340	2442	28	593	739	21.2	0.05	1.2
21584	30	3	3	3	3	3	3	935	37	25.27027027027027	4.32	82.27	7.4	8.1	9.1	5.87	13.5	6.53	7.0	4.657447183211749	50.2	1.7	2.4751135456502875	694	28	3316	3417	37	841	1031	22.7	0.04	1.2
21586	39	5	4	5	5	4	4	804	35	22.97142857142857	4.71	81.87	7.6	7.9	8.7	5.35	11.2	6.51	8.0	4.63053674729364	42.79	1.6	2.3286971921515556	608	22	2848	2913	32	739	895	23.1	0.04	1.2
