id	overall_score	Ideas	Organization	Style	Conventions	total_words	total_sentences	words_div_sentences	sent_density	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types
18220	21	3	3	2	3	231	25	9.24	12.25	16	0.29004329004329005	0.009771036896602012	0.03463203463203463	0.0012558869701726845	0.008658008658008658	0.0003401360544217687	0.008658008658008658	0.00041109969167523125	0.008658008658008658	0.00046565774155995343	0.0	0.0	0.0	0.0	0.004329004329004329	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004329004329004329	0.00016545334215751158	0.0	0.0	45.1	0.45	92
18221	8	1	1	1	2	39	5	7.8	15.15	3	0.5128205128205128	0.002916727431821496	0.05128205128205128	0.0003139717425431711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.76	0.76	25
18222	24	3	3	3	3	297	28	10.607142857142858	11.62	20	0.3434343434343434	0.014875309902289632	0.020202020202020204	0.0009419152276295133	0.0	0.0	0.006734006734006734	0.00041109969167523125	0.003367003367003367	0.00023282887077997672	0.003367003367003367	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.02	0.56	135
18223	20	3	3	3	2	168	14	12.0	9.93	17	0.35714285714285715	0.008750182295464488	0.041666666666666664	0.001098901098901099	0.011904761904761904	0.0003401360544217687	0.005952380952380952	0.00020554984583761563	0.005952380952380952	0.00023282887077997672	0.0	0.0	0.005952380952380952	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005952380952380952	0.00016545334215751158	0.0	0.0	58.16	0.58	82
18225	19	3	3	3	2	179	8	22.375	5.16	13	0.2905027932960894	0.0075834913227358905	0.0111731843575419	0.0003139717425431711	0.0	0.0	0.01675977653631285	0.0006166495375128469	0.00558659217877095	0.00023282887077997672	0.0	0.0	0.0111731843575419	0.0005436259853220984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00558659217877095	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00558659217877095	0.0008703220191470844	52.26	0.52	81
18226	21	3	3	2	3	260	16	16.25	6.69	11	0.38846153846153847	0.014729473530698556	0.011538461538461539	0.00047095761381475666	0.0	0.0	0.0038461538461538464	0.00020554984583761563	0.0	0.0	0.0038461538461538464	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.37	0.49	118
18227	18	2	3	2	3	234	14	16.714285714285715	6.45	8	0.3547008547008547	0.01210441884205921	0.008547008547008548	0.0003139717425431711	0.0	0.0	0.004273504273504274	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004273504273504274	0.0005494505494505495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004273504273504274	4.462492748449284e-05	0.004273504273504274	0.00510204081632653	0.0	0.0	0.0	0.0	44.7	0.45	97
18228	12	0	2	2	3	142	8	17.75	6.06	12	0.4084507042253521	0.008458509552282339	0.04225352112676056	0.0009419152276295133	0.0	0.0	0.014084507042253521	0.00041109969167523125	0.0	0.0	0.007042253521126761	0.00024378352023403217	0.007042253521126761	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014084507042253521	0.00033090668431502316	0.0	0.0	57.58	0.58	76
18229	24	3	3	3	3	410	20	20.5	6.29	49	0.24634146341463414	0.014729473530698556	0.01707317073170732	0.001098901098901099	0.0024390243902439024	0.00017006802721088434	0.004878048780487805	0.00041109969167523125	0.0024390243902439024	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024390243902439024	0.00016545334215751158	0.0024390243902439024	0.0008703220191470844	48.11	0.48	153
18230	17	2	3	2	2	301	16	18.8125	6.58	17	0.26245847176079734	0.01152107335569491	0.013289036544850499	0.0006279434850863422	0.006644518272425249	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033222591362126247	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.27	0.45	110
18231	23	3	3	3	3	199	14	14.214285714285714	7.82	9	0.3869346733668342	0.011229400612512761	0.035175879396984924	0.001098901098901099	0.005025125628140704	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.4	0.51	92
18232	20	3	3	3	3	227	11	20.636363636363637	5.39	27	0.3788546255506608	0.012541927956832434	0.039647577092511016	0.00141287284144427	0.0	0.0	0.0	0.0	0.004405286343612335	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.86	0.57	116
18233	10	0	1	2	2	119	11	10.818181818181818	10.68	9	0.4789915966386555	0.008312673180691264	0.008403361344537815	0.00015698587127158556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008403361344537815	0.00510204081632653	0.008403361344537815	0.00016545334215751158	0.0	0.0	67.96	0.68	70
18234	21	3	3	3	3	224	11	20.363636363636363	5.85	15	0.32589285714285715	0.010646055126148461	0.026785714285714284	0.0009419152276295133	0.004464285714285714	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004464285714285714	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004464285714285714	0.0008703220191470844	55.85	0.56	105
18235	18	3	3	2	2	435	18	24.166666666666668	4.83	36	0.3103448275862069	0.0196879101647951	0.016091954022988506	0.001098901098901099	0.0	0.0	0.004597701149425287	0.00041109969167523125	0.004597701149425287	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022988505747126436	0.0008703220191470844	47.99	0.48	179
18236	20	3	3	3	3	191	18	10.61111111111111	12.86	10	0.3507853403141361	0.009771036896602012	0.005235602094240838	0.00015698587127158556	0.005235602094240838	0.00017006802721088434	0.010471204188481676	0.00041109969167523125	0.005235602094240838	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005235602094240838	0.00047938638542665386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.29	0.59	83
18237	18	3	2	3	2	165	15	11.0	11.54	10	0.34545454545454546	0.008312673180691264	0.024242424242424242	0.0006279434850863422	0.006060606060606061	0.00017006802721088434	0.0	0.0	0.0	0.0	0.006060606060606061	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006060606060606061	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012121212121212121	0.00033090668431502316	0.0	0.0	57.69	0.58	75
18238	16	2	2	2	2	112	12	9.333333333333334	11.88	12	0.5	0.00816683680910019	0.017857142857142856	0.0003139717425431711	0.0	0.0	0.0	0.0	0.008928571428571428	0.00023282887077997672	0.008928571428571428	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008928571428571428	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	67.33	0.67	68
18239	7	1	1	1	1	58	5	11.6	9.43	9	0.5689655172413793	0.004812600262505469	0.034482758620689655	0.0003139717425431711	0.017241379310344827	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.36	0.77	41
18240	16	2	2	2	2	180	5	36.0	3.27	20	0.35	0.009187691410237713	0.016666666666666666	0.00047095761381475666	0.005555555555555556	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005555555555555556	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005555555555555556	4.462492748449284e-05	0.005555555555555556	0.00510204081632653	0.005555555555555556	0.00016545334215751158	0.0	0.0	62.09	0.62	95
18241	20	3	3	3	3	219	11	19.90909090909091	5.42	19	0.4474885844748858	0.014291964415925331	0.0228310502283105	0.0007849293563579278	0.0091324200913242	0.0003401360544217687	0.0045662100456621	0.00020554984583761563	0.0045662100456621	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0045662100456621	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045662100456621	0.00510204081632653	0.0	0.0	0.0	0.0	57.64	0.58	117
18242	16	2	2	2	3	125	10	12.5	8.93	4	0.384	0.007000145836371591	0.016	0.0003139717425431711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.57	0.54	60
18243	24	3	3	3	3	508	26	19.53846153846154	5.5	27	0.28937007874015747	0.021437946623887996	0.025590551181102362	0.0020408163265306124	0.007874015748031496	0.0006802721088435374	0.003937007874015748	0.00041109969167523125	0.001968503937007874	0.00023282887077997672	0.001968503937007874	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001968503937007874	0.0003399048266485384	0.001968503937007874	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003937007874015748	0.00033090668431502316	0.0	0.0	39.53	0.4	187
18244	14	2	2	2	2	198	7	28.285714285714285	3.66	10	0.3838383838383838	0.011083564240921686	0.005050505050505051	0.00015698587127158556	0.010101010101010102	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005050505050505051	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.6	0.47	89
18245	9	0	1	2	2	99	12	8.25	14.12	13	0.37373737373737376	0.005395945748869768	0.04040404040404041	0.0006279434850863422	0.020202020202020204	0.0003401360544217687	0.020202020202020204	0.00041109969167523125	0.010101010101010102	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.53	0.64	54
18246	17	2	3	2	2	185	6	30.833333333333332	3.85	17	0.3675675675675676	0.009916873268193087	0.016216216216216217	0.00047095761381475666	0.010810810810810811	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016216216216216217	0.0004963600264725347	0.0	0.0	62.18	0.62	97
18247	10	2	2	1	1	208	10	20.8	5.15	12	0.40384615384615385	0.012250255213650285	0.014423076923076924	0.00047095761381475666	0.004807692307692308	0.00017006802721088434	0.004807692307692308	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.58	0.53	102
18248	11	0	1	2	3	127	10	12.7	9.09	13	0.3464566929133858	0.006416800350007292	0.05511811023622047	0.001098901098901099	0.007874015748031496	0.00017006802721088434	0.015748031496062992	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.007874015748031496	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.64	0.54	59
18249	13	1	1	2	3	168	5	33.6	3.25	13	0.4226190476190476	0.010354382382966312	0.02976190476190476	0.0007849293563579278	0.005952380952380952	0.00017006802721088434	0.0	0.0	0.005952380952380952	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005952380952380952	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	61.69	0.62	95
18250	23	3	3	3	3	353	22	16.045454545454547	7.43	18	0.31728045325779036	0.01633367361820038	0.014164305949008499	0.0007849293563579278	0.0	0.0	0.0028328611898017	0.00020554984583761563	0.0056657223796034	0.00046565774155995343	0.0028328611898017	0.00024378352023403217	0.0028328611898017	0.0002718129926610492	0.0028328611898017	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028328611898017	0.00016545334215751158	0.0	0.0	45.61	0.46	135
18251	11	1	1	2	2	117	10	11.7	9.9	9	0.2905982905982906	0.004958436634096544	0.02564102564102564	0.00047095761381475666	0.0	0.0	0.008547008547008548	0.00020554984583761563	0.008547008547008548	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.52	0.48	48
18252	14	2	2	2	2	251	15	16.733333333333334	6.79	7	0.30677290836653387	0.011229400612512761	0.01593625498007968	0.0006279434850863422	0.0	0.0	0.0	0.0	0.00398406374501992	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00398406374501992	4.462492748449284e-05	0.00398406374501992	0.00510204081632653	0.00796812749003984	0.00033090668431502316	0.0	0.0	43.44	0.43	96
18253	12	1	2	2	2	85	6	14.166666666666666	8.0	9	0.38823529411764707	0.004812600262505469	0.03529411764705882	0.00047095761381475666	0.0	0.0	0.011764705882352941	0.00020554984583761563	0.011764705882352941	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.56	42
18254	17	2	3	2	3	140	13	10.76923076923077	11.02	9	0.36428571428571427	0.007437654951144816	0.014285714285714285	0.0003139717425431711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007142857142857143	0.00016545334215751158	0.0	0.0	54.24	0.54	64
18255	20	3	3	2	3	213	16	13.3125	8.38	8	0.3755868544600939	0.011666909727285985	0.03286384976525822	0.001098901098901099	0.004694835680751174	0.00017006802721088434	0.009389671361502348	0.00041109969167523125	0.004694835680751174	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.45	0.54	104
18256	22	3	3	2	3	318	21	15.142857142857142	8.2	19	0.3081761006289308	0.014291964415925331	0.012578616352201259	0.0006279434850863422	0.0031446540880503146	0.00017006802721088434	0.012578616352201259	0.0008221993833504625	0.0	0.0	0.0031446540880503146	0.00024378352023403217	0.0031446540880503146	0.0002718129926610492	0.0031446540880503146	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.56	0.52	132
18257	20	3	3	3	3	280	15	18.666666666666668	6.2	17	0.3107142857142857	0.01268776432842351	0.017857142857142856	0.0007849293563579278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035714285714285713	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035714285714285713	0.00016545334215751158	0.0	0.0	43.8	0.44	106
18258	9	1	2	1	1	98	6	16.333333333333332	6.59	4	0.5	0.007145982207962666	0.02040816326530612	0.0003139717425431711	0.0	0.0	0.01020408163265306	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.03	0.67	61
18259	9	1	1	2	1	89	1	89.0	1.15	3	0.6067415730337079	0.00787516406591804	0.011235955056179775	0.00015698587127158556	0.011235955056179775	0.00017006802721088434	0.011235955056179775	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011235955056179775	0.0005494505494505495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.11	0.7	61
