id	overall_score	Ideas	Organization	Style	Conventions	total_words	total_sentences	words_div_sentences	sent_density	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word
18301	14	2	2	2	2	107	9	11.88888888888889	9.28	93.03	3.3	6.6	1.6	2.19	5.4375	5.21	5.0	2.9919239690721646	5.14	0.7	0.1561144329896913	83	3	340	350	8	97	114	12.1	0.08	1.2
18302	16	2	2	2	2	432	8	54.0	2.0	47.36	20.8	9.6	25.4	5.59	26.0	8.44	26.0	9.433642857142857	22.73	2.3	7.8278107142857145	324	9	1515	1547	7	400	493	57.1	0.02	1.2
18303	18	3	3	2	2	191	12	15.916666666666666	6.98	79.7	6.3	7.6	5.6	4.64	6.714285714285714	6.44	7.0	3.934326035502958	9.81	1.5	1.5030468639053258	134	6	647	668	10	169	212	16.9	0.06	1.3
18304	13	0	2	2	3	163	11	14.818181818181818	7.24	82.85	5.1	7.0	5.0	5.73	4.888888888888889	5.88	6.0	3.3531531100478467	9.25	1.3	1.602768421052632	117	5	619	630	11	152	192	13.8	0.07	1.3
18305	18	3	3	2	2	166	9	18.444444444444443	5.92	80.24	8.2	5.5	8.2	3.66	10.2	7.0	6.0	4.956189189189189	8.01	1.6	1.691901801801801	124	1	527	545	6	148	176	24.7	0.04	1.2
18306	10	1	1	2	2	187	10	18.7	6.33	77.06	7.4	9.2	8.1	5.98	8.833333333333334	6.43	9.0	4.250038461538461	9.59	1.9	2.8154641025641025	120	9	626	653	8	156	202	19.5	0.05	1.3
18307	19	2	3	2	3	124	8	15.5	7.27	18.18	17.6	9.5	10.3	4.36	6.857142857142857	7.58	10.0	5.341954545454545	6.16	5.2	3.458909090909091	94	5	405	419	4	110	211	27.5	0.04	1.9
18308	12	1	1	2	3	358	25	14.32	8.09	84.27	4.6	5.7	4.4	5.15	4.2	5.99	6.0	3.110562588996763	18.96	1.1	1.1792942653721683	237	5	1241	1291	25	309	388	12.4	0.08	1.3
18309	17	2	2	2	3	149	15	9.933333333333334	11.36	85.79	4.0	6.8	2.1	2.94	5.111111111111111	5.86	6.0	3.03473854961832	7.39	0.8	0.6519460559796437	105	5	484	503	12	131	164	10.9	0.09	1.3
18310	7	0	1	2	1	156	7	22.285714285714285	4.7	80.24	8.2	7.2	8.6	4.42	12.5	6.14	9.0	4.723756756756757	8.15	1.4	2.368726126126125	129	3	546	555	6	148	171	24.7	0.04	1.2
18311	24	3	3	3	3	409	35	11.685714285714285	10.48	94.76	2.6	4.9	3.2	3.86	3.416666666666667	6.23	4.0	2.825657559880239	20.23	0.5	-0.5415266467065871	273	3	1302	1377	32	334	401	10.4	0.1	1.2
18312	21	3	3	3	3	269	18	14.944444444444445	7.26	91.31	4.0	6.4	4.0	4.52	5.75	6.23	6.0	3.3711827956989247	14.37	1.1	0.5280396057347683	199	6	957	978	18	248	305	13.8	0.07	1.2
18314	24	3	3	3	3	365	27	13.518518518518519	9.68	55.51	13.6	12.4	18.4	10.34	10.8	9.21	14.0	6.864878861003861	19.1	2.8	6.175011196911196	185	21	1206	1300	8	259	364	32.4	0.03	1.4
18317	16	2	2	2	2	150	6	25.0	4.35	81.97	7.5	8.8	8.8	5.52	18.333333333333332	6.84	9.0	4.705188405797101	8.05	1.6	2.401904347826086	119	6	536	548	6	138	165	23.0	0.04	1.2
18318	14	1	2	2	2	106	7	15.142857142857142	7.37	92.02	3.7	3.1	4.6	4.92	5.571428571428571	6.86	5.0	3.3464906832298134	5.6	1.1	0.3496596273291921	71	0	366	381	7	92	113	13.1	0.08	1.2
18319	24	3	3	3	3	521	31	16.806451612903224	6.97	41.1	19.1	13.6	24.3	9.82	14.0	8.96	14.0	8.511686555290373	29.31	3.1	8.745914664545213	315	30	1895	1995	9	419	597	46.6	0.02	1.4
18320	12	0	2	2	2	110	6	18.333333333333332	5.88	88.26	5.1	5.5	6.8	6.26	7.5	6.03	6.0	3.7233910891089104	6.24	1.5	1.210424422442244	80	1	415	425	6	101	126	16.8	0.06	1.2
18321	14	1	2	2	3	87	6	14.5	8.0	84.17	4.6	7.2	5.6	6.42	5.75	7.63	6.0	3.862833333333333	4.86	1.6	2.3158000000000003	52	3	318	331	6	75	101	12.5	0.08	1.3
18322	17	2	2	2	3	200	13	15.384615384615385	7.65	72.39	9.1	7.4	10.0	5.75	26.0	6.61	10.0	4.599355874894336	10.19	1.9	2.5624549450549443	130	4	662	694	7	169	212	24.1	0.04	1.3
18324	24	3	3	3	3	301	17	17.705882352941178	6.85	63.66	12.5	10.6	16.5	8.37	10.8	8.57	9.0	6.5783518402994385	15.42	2.2	5.559108047411103	178	12	989	1050	7	229	292	32.7	0.03	1.3
18325	13	2	2	2	2	83	4	20.75	5.63	70.33	7.9	8.1	7.6	6.26	8.625	8.08	8.0	4.674144366197183	4.47	2.1	2.1595605633802815	52	3	292	304	4	71	97	17.8	0.06	1.4
18326	11	1	1	2	2	323	16	20.1875	5.57	77.98	7.0	9.7	7.6	6.04	6.25	6.31	7.0	4.108911827956989	17.13	1.9	3.3104755555555556	213	20	1122	1166	15	279	365	18.6	0.05	1.3
18327	17	3	2	2	2	236	16	14.75	7.44	100.17	2.6	4.6	1.9	2.08	4.555555555555555	5.84	5.0	3.0136874999999996	11.16	0.6	-0.387273255813954	189	1	739	760	16	215	242	13.4	0.07	1.1
18329	14	1	2	2	3	261	15	17.4	6.67	73.37	6.7	8.2	7.9	8.05	6.714285714285714	6.93	7.0	3.9717459459459454	15.19	2.2	3.094559999999999	148	12	993	1034	15	222	315	14.8	0.07	1.4
18330	6	1	1	1	1	67	5	13.4	8.77	73.88	6.5	6.0	7.3	7.65	6.375	6.56	7.0	3.9043903508771924	3.83	1.8	2.852687719298245	38	1	251	261	4	57	77	14.3	0.07	1.4
18331	10	1	2	1	2	68	3	22.666666666666668	4.69	73.34	10.9	0.0	12.4	4.95	16.25	7.45	11.0	5.963039682539682	3.54	2.0	4.214339682539682	49	1	235	241	2	63	78	31.5	0.03	1.2
18332	22	3	3	3	3	327	14	23.357142857142858	5.34	2.12	34.1	14.1	43.4	9.89	27.5	10.02	10.0	13.565960784313726	17.8	3.1	13.821901960784313	178	11	1142	1212	3	255	350	85.0	0.01	1.4
18333	16	3	3	2	2	155	6	25.833333333333332	4.48	78.11	9.0	6.7	10.4	4.77	16.666666666666668	7.32	7.0	5.067053731343284	7.7	1.7	2.297900298507462	117	2	503	524	5	134	160	26.8	0.04	1.2
18334	16	2	2	2	2	297	21	14.142857142857142	8.11	73.07	6.8	8.5	7.6	7.65	6.25	7.47	7.0	3.9029191176470586	17.16	2.0	3.086819669117647	178	15	1126	1168	17	256	356	15.1	0.07	1.4
18335	16	2	2	2	2	262	15	17.466666666666665	6.58	86.03	6.0	5.5	6.1	4.01	10.2	6.45	6.0	3.89519298245614	12.79	1.5	0.8555719298245608	192	2	837	871	12	228	277	19.0	0.05	1.2
18336	19	3	2	3	3	155	9	17.22222222222222	6.87	82.04	5.4	8.2	6.7	6.66	5.875	8.7	7.0	4.335608142493639	8.52	1.7	2.5725056827820194	96	7	554	580	9	131	173	14.6	0.07	1.3
18337	21	3	3	3	2	202	13	15.538461538461538	6.91	90.6	4.2	5.4	3.1	3.07	7.333333333333334	6.2	4.0	3.5185024549918165	10.17	0.9	0.1734479541734859	158	2	678	692	13	188	220	14.5	0.07	1.2
18338	20	2	3	3	3	223	16	13.9375	8.12	83.66	4.8	7.0	4.4	4.68	3.7272727272727275	6.79	5.0	3.4217435897435893	11.75	1.2	1.0897794871794875	157	7	769	800	15	195	245	13.0	0.08	1.3
18339	24	3	3	3	3	311	14	22.214285714285715	4.81	92.66	5.5	5.8	5.7	2.96	10.2	6.51	6.0	4.213084683357879	15.23	1.1	0.8587563082965146	260	3	1017	1037	14	291	325	20.8	0.05	1.1
18340	16	2	2	2	2	281	15	18.733333333333334	5.84	79.5	6.4	7.3	7.6	7.07	5.75	6.33	7.0	3.8905976653696492	16.41	1.5	1.9650240726329447	200	8	1093	1117	15	257	322	17.1	0.06	1.3
18341	22	2	3	3	3	133	3	44.333333333333336	2.36	56.97	15.1	11.2	19.8	9.06	18.333333333333332	8.8	9.0	7.2595762711864396	7.93	2.3	6.828397740112993	94	6	524	540	3	118	150	39.3	0.03	1.3
18342	16	2	2	2	2	166	8	20.75	5.23	74.63	8.3	9.2	9.4	6.73	11.0	7.61	8.0	4.763994397759104	9.5	2.0	3.197684220354808	119	8	634	647	7	153	199	21.9	0.05	1.3
18343	13	1	1	2	3	171	9	19.0	5.96	77.77	7.1	7.6	7.7	6.21	10.4	7.2	8.0	4.400083333333333	9.25	1.9	1.9333333333333327	112	5	608	630	8	150	195	18.8	0.05	1.3
18344	16	2	2	2	2	269	15	17.933333333333334	5.98	87.15	5.6	6.9	4.9	3.42	5.75	5.91	6.0	3.743821001707455	13.62	1.3	0.7794698918611269	210	6	909	927	14	251	301	17.9	0.06	1.2
18345	19	3	3	2	2	210	9	23.333333333333332	5.14	66.57	9.3	9.8	10.0	7.02	11.2	7.37	10.0	5.070499999999999	11.09	2.6	3.8436953488372083	121	11	720	755	8	172	246	21.5	0.05	1.4
18346	17	2	2	2	3	218	10	21.8	5.21	42.58	16.5	11.2	16.8	6.63	19.0	7.86	17.0	6.7288869565217375	11.36	3.4	5.866764347826086	149	10	740	773	5	184	276	36.8	0.03	1.5
18347	14	2	2	2	2	54	6	9.0	12.5	97.2	1.7	3.1	-0.2	1.0	3.0	5.68	3.0	2.6836666666666664	2.6	-0.1	-1.0453166666666664	38	0	171	177	6	48	58	8.0	0.13	1.2
18348	5	1	1	1	1	13	2	6.5	18.18	91.27	1.9	0.0	2.8	4.16	1.75	6.78	2.0	2.396318181818182	0.73	-1.0	0.024599999999999955	8	0	48	50	2	11	14	5.5	0.18	1.3
18349	19	3	3	2	3	186	9	20.666666666666668	5.33	83.9	6.8	7.2	8.4	5.86	7.833333333333334	6.36	7.0	4.377388313609467	10.17	1.7	2.095265680473372	136	4	675	692	8	169	209	21.1	0.05	1.2
18350	12	2	2	2	2	100	7	14.285714285714286	8.14	84.57	4.5	7.4	5.0	5.84	5.642857142857143	7.95	6.0	4.068789915966386	5.41	1.3	1.282226890756303	64	4	352	368	7	85	111	12.1	0.08	1.3
18352	17	2	2	2	3	99	7	14.142857142857142	8.24	84.68	4.4	7.4	4.8	5.67	5.571428571428571	7.05	6.0	3.247666666666666	5.29	1.1	1.3363999999999998	66	4	345	360	7	84	106	12.0	0.08	1.3
18353	17	3	3	2	2	263	24	10.958333333333334	10.53	94.35	2.8	5.3	1.9	2.59	3.333333333333333	6.9	3.0	3.3838621997471554	12.65	0.5	-0.20499005478297505	191	3	821	861	21	226	270	10.8	0.09	1.2
18354	11	1	1	2	2	44	2	22.0	4.88	84.51	6.6	0.0	7.8	5.63	10.75	8.12	6.0	4.988036585365853	2.42	1.7	2.6867463414634147	32	1	162	165	2	41	51	20.5	0.05	1.2
18355	7	0	1	2	1	99	5	19.8	5.43	81.97	7.5	7.2	8.8	5.64	12.125	6.49	6.0	4.64286956521739	5.38	1.5	2.697991304347825	79	2	359	366	4	92	108	23.0	0.04	1.2
18356	17	2	3	2	2	182	13	14.0	7.98	90.13	6.5	6.2	7.8	4.01	7.5	6.92	7.0	4.702653812445224	8.95	1.3	1.0235861524978085	143	2	590	609	7	163	185	23.3	0.04	1.1
18357	16	2	2	2	2	168	12	14.0	8.28	83.76	4.8	8.8	4.6	4.8	6.375	7.5	5.0	3.62819590268886	8.65	1.4	1.2531887323943662	114	11	563	589	11	142	185	12.9	0.08	1.3
18358	15	2	2	2	2	107	7	15.285714285714286	7.22	91.21	4.0	6.9	2.9	2.95	6.357142857142857	6.12	7.0	3.5021354933726063	5.26	1.2	1.0828421207658327	76	3	348	358	7	97	121	13.9	0.07	1.2
18361	9	0	1	2	2	76	6	12.666666666666666	9.23	94.35	2.8	6.4	3.2	4.21	4.75	6.36	5.0	2.8957307692307688	3.89	0.8	0.7618717948717948	51	2	254	265	6	65	81	10.8	0.09	1.2
18362	24	3	3	3	3	403	24	16.791666666666668	7.57	58.45	12.4	10.1	15.7	9.06	13.5	8.85	10.0	6.018838983050847	20.62	2.5	4.712281355932204	228	15	1310	1404	10	295	399	29.5	0.03	1.4
18363	24	3	3	3	3	292	17	17.176470588235293	6.8	76.15	7.7	9.7	9.8	7.49	8.666666666666666	7.1	10.0	4.454892857142857	16.06	2.0	3.3043401360544227	192	16	1045	1093	12	245	321	20.4	0.05	1.3
18364	14	2	2	2	2	104	3	34.666666666666664	3.06	55.58	17.7	0.0	21.4	5.88	25.75	8.81	18.0	8.801061224489795	5.61	2.1	6.46575918367347	81	2	376	382	2	98	118	49.0	0.02	1.2
18365	12	2	2	2	2	63	4	15.75	7.02	86.03	6.0	6.4	5.1	3.08	9.0	6.24	6.0	4.121508771929824	3.03	1.6	1.1400456140350874	46	1	200	206	3	57	71	19.0	0.05	1.2
18366	16	2	2	2	2	111	8	13.875	8.6	89.58	4.6	7.2	4.0	3.07	7.25	5.59	6.0	3.579338709677419	5.13	1.2	0.4689655913978492	81	3	331	349	6	93	112	15.5	0.06	1.2
18367	18	3	3	2	2	106	4	26.5	4.12	89.11	6.9	3.1	7.8	3.55	12.125	6.31	7.0	4.790208762886597	5.17	1.3	1.2838268041237106	84	0	343	352	4	97	110	24.3	0.04	1.1
18368	15	2	2	2	2	210	12	17.5	6.56	68.17	12.8	7.6	15.9	5.93	13.0	7.18	13.0	6.5635344262295074	10.87	1.9	4.068399781420766	151	3	713	740	5	183	218	36.6	0.03	1.2
18369	20	3	3	3	3	285	24	11.875	9.96	94.25	2.8	5.6	3.4	4.21	4.777777777777778	6.55	5.0	2.9146818181818177	14.48	0.7	0.03333333333333366	194	4	939	986	22	240	291	10.9	0.09	1.2
18370	8	1	1	1	1	51	2	25.5	4.65	83.49	7.0	0.0	5.4	1.45	10.75	8.74	9.0	5.070499999999999	2.16	1.3	-0.09392093023255832	37	0	139	147	2	43	50	21.5	0.05	1.2
18371	18	3	3	2	2	256	18	14.222222222222221	8.22	90.5	4.3	4.6	3.7	3.18	6.142857142857143	6.16	4.0	3.4473716894977167	12.21	1.1	0.047261552511415506	183	1	794	831	15	219	263	14.6	0.07	1.2
18373	14	2	2	2	2	93	6	15.5	7.59	91.92	3.7	8.3	3.2	3.06	6.416666666666667	6.69	4.0	3.457525316455696	4.45	1.1	0.8043147679324898	66	5	289	303	6	79	97	13.2	0.08	1.2
18374	8	1	1	1	1	51	2	25.5	4.08	88.91	6.9	0.0	6.3	1.81	12.25	1.86	2.0	4.644520408163265	2.37	1.1	1.012420408163265	45	0	159	161	2	49	53	24.5	0.04	1.1
18375	8	1	1	1	1	69	3	23.0	4.76	92.46	5.6	3.1	6.2	3.25	10.5	7.69	6.0	4.209523809523809	3.36	1.0	0.9128666666666665	57	0	223	229	3	63	69	21.0	0.05	1.1
18376	13	2	2	2	2	224	8	28.0	4.44	56.52	13.2	13.7	17.6	10.22	21.0	9.22	14.0	6.526272611464968	11.44	2.8	6.59508	113	17	729	779	5	157	219	31.4	0.03	1.4
18377	24	3	3	3	3	329	15	21.933333333333334	5.02	78.01	9.1	7.7	10.5	5.11	12.5	7.48	8.0	5.243316953316953	17.03	1.8	3.0075108108108104	244	7	1127	1159	11	296	361	26.9	0.04	1.2
18378	18	3	3	2	2	266	8	33.25	3.36	62.65	12.9	9.2	15.5	7.32	18.333333333333332	7.11	8.0	6.175765133171913	14.79	2.1	4.420672639225181	187	8	977	1007	7	236	295	33.7	0.03	1.3
18379	11	1	2	1	2	116	4	29.0	3.57	85.36	8.3	7.2	9.6	3.72	12.75	6.15	8.0	5.094142857142856	5.93	1.4	2.188117857142857	99	2	400	404	4	112	127	28.0	0.04	1.1
18380	18	2	2	2	3	237	12	19.75	5.48	86.74	5.7	7.2	5.5	4.18	7.833333333333334	6.06	6.0	3.9620216894977167	12.16	1.2	1.1431123287671228	188	6	810	828	12	219	258	18.3	0.05	1.2
18381	20	2	2	3	3	109	7	15.571428571428571	8.43	81.02	5.8	8.2	7.4	6.09	7.6	8.66	6.0	4.251420512820513	5.13	1.9	2.040755897435897	56	4	318	349	5	78	105	15.6	0.06	1.3
18383	11	1	2	2	2	87	2	43.5	2.38	62.69	15.0	0.0	17.1	5.01	22.0	7.22	15.0	7.170523809523809	4.6	1.8	5.040495238095238	72	2	310	313	2	84	98	42.0	0.02	1.2
18384	13	2	2	2	2	85	6	14.166666666666666	8.57	34.27	25.9	0.0	30.2	3.22	39.5	8.01	26.0	10.954714285714285	3.64	2.1	9.086571428571428	65	2	233	248	1	70	83	70.0	0.01	1.2
18386	23	3	3	3	3	321	13	24.692307692307693	4.87	72.39	9.1	6.6	10.2	5.87	10.2	8.11	10.0	5.339214408233277	16.16	1.9	1.9189999999999996	203	4	1044	1100	11	265	333	24.1	0.04	1.3
18387	17	3	2	2	2	216	15	14.4	7.73	92.22	3.6	6.1	1.9	1.96	5.5	5.25	6.0	2.972909278350515	10.21	0.8	-0.32563945017182183	163	4	673	695	15	194	229	12.9	0.08	1.2
18388	22	3	3	3	3	317	15	21.133333333333333	5.51	58.59	14.5	8.8	18.3	7.85	7.666666666666666	7.66	8.0	6.808229437229437	17.17	2.5	5.66586645021645	193	7	1118	1169	7	264	345	37.7	0.03	1.3
18389	17	2	2	2	3	292	29	10.068965517241379	11.84	96.08	2.1	6.4	1.9	3.04	4.181818181818182	6.09	5.0	2.8555873015873012	14.4	0.4	0.13920559334845084	202	9	933	980	27	245	304	9.1	0.11	1.2
18390	16	2	2	2	2	195	7	27.857142857142858	4.0	80.04	8.3	7.4	10.7	6.51	10.8	9.05	11.0	5.381788177339901	10.68	1.8	2.6790453201970443	139	4	705	727	7	174	213	24.9	0.04	1.2
18391	19	3	3	2	3	220	8	27.5	3.88	70.97	9.7	10.4	10.2	5.75	11.4	6.91	10.0	5.151166666666667	11.99	2.1	3.837178431372548	160	13	800	816	8	204	264	25.5	0.04	1.3
18392	15	2	2	2	2	278	13	21.384615384615383	5.26	85.02	6.4	6.4	8.1	5.75	7.5	7.65	8.0	4.375666666666666	14.6	1.5	1.755875	195	4	952	994	12	240	291	20.0	0.05	1.2
18393	20	2	3	3	3	153	7	21.857142857142858	5.07	85.32	6.3	6.9	6.3	4.12	7.666666666666666	6.1	7.0	4.117265010351967	7.7	1.3	1.3852865424430645	117	3	509	524	7	138	162	19.7	0.05	1.2
18394	16	2	2	2	2	105	11	9.545454545454545	13.58	80.82	5.9	9.4	6.0	4.7	8.2	6.82	6.0	3.9376860759493666	4.82	1.8	2.9685321518987347	62	6	303	328	5	79	105	15.8	0.06	1.3
18395	24	3	3	3	3	334	32	10.4375	12.17	84.98	4.3	5.6	5.3	5.55	5.25	6.37	6.0	3.188860099044924	16.78	1.2	1.1705346303501942	183	4	1065	1142	22	257	335	11.7	0.09	1.3
18396	17	2	2	3	2	215	17	12.647058823529411	9.34	81.53	5.6	5.5	6.1	5.73	6.285714285714286	6.13	6.0	3.630943370165746	11.31	1.4	1.2306902394106816	138	2	736	770	12	181	227	15.1	0.07	1.3
18398	19	3	2	3	3	202	14	14.428571428571429	7.87	83.15	5.0	8.6	4.9	5.33	8.833333333333334	7.27	5.0	3.6763321678321677	10.72	1.5	1.7094830419580416	141	12	704	730	13	176	230	13.5	0.07	1.3
18399	22	3	3	3	3	315	20	15.75	7.22	90.7	4.2	6.8	5.0	5.04	8.166666666666666	6.49	5.0	3.6209913244650083	16.41	1.2	1.4666307692307696	219	8	1079	1117	19	273	338	14.4	0.07	1.2
18401	18	3	3	2	2	225	8	28.125	3.9	79.33	8.6	9.5	9.4	4.65	14.25	6.75	9.0	5.081393292682927	11.53	1.7	3.033060975609755	174	10	765	785	8	205	248	25.6	0.04	1.2
18402	8	0	1	2	2	206	9	22.88888888888889	4.95	74.02	8.5	8.5	10.1	7.14	11.0	6.51	9.0	4.393722222222221	11.38	1.8	3.0773888888888883	142	7	749	775	8	180	225	22.5	0.04	1.3
18403	12	1	1	2	2	138	15	9.2	12.61	88.84	2.8	6.7	1.8	3.09	3.153846153846154	6.28	3.0	2.6080201680672266	7.14	0.4	0.8874197198879554	95	6	467	486	15	119	155	7.9	0.13	1.3
18404	16	2	2	2	2	102	6	17.0	6.25	89.28	4.7	8.3	6.0	5.97	7.75	6.58	6.0	3.7051842105263155	5.77	1.3	1.5388596491228066	80	5	386	393	6	95	116	15.8	0.06	1.2
18405	14	2	2	2	2	127	4	31.75	3.25	74.05	10.6	7.2	12.4	5.82	13.0	6.58	7.0	5.734099593495936	7.07	2.0	3.6371317073170735	95	2	477	481	4	123	153	30.8	0.03	1.2
18406	18	3	3	2	2	266	11	24.181818181818183	4.49	80.75	8.0	8.2	10.3	6.62	10.2	7.77	8.0	4.926406611570247	14.82	1.8	2.7302482644628103	195	8	986	1009	10	242	301	24.2	0.04	1.2
18407	21	3	3	2	3	308	35	8.8	16.13	58.11	10.5	10.4	12.9	9.23	8.0	7.35	10.0	4.6305	15.81	2.9	3.641009302325582	165	16	983	1076	10	215	318	21.5	0.05	1.5
18408	24	3	3	3	3	333	17	19.58823529411765	5.65	68.2	8.7	8.8	8.8	6.91	8.0	7.17	9.0	4.5636899328859055	18.8	2.2	2.9439549888143173	214	15	1244	1280	15	298	403	19.9	0.05	1.4
18409	14	2	2	2	2	78	5	15.6	6.94	90.7	4.2	3.1	3.1	3.07	6.2	5.67	6.0	3.466622222222222	3.91	1.0	0.47434666666666647	59	0	260	266	5	72	85	14.4	0.07	1.2
18411	10	1	1	1	2	110	6	18.333333333333332	5.94	79.9	6.3	8.8	6.8	6.32	8.333333333333334	6.2	7.0	3.963	6.2	1.8	2.986366666666666	78	6	412	422	6	100	131	16.7	0.06	1.3
18412	14	2	2	2	2	150	11	13.636363636363637	8.09	91.51	3.9	6.3	3.4	3.65	4.2	6.75	4.0	3.705129411764706	7.62	1.1	1.0409788235294117	108	3	505	519	10	136	168	13.6	0.07	1.2
18413	18	3	3	2	1	218	13	16.76923076923077	6.74	90.39	4.3	7.0	3.9	3.36	5.625	6.68	7.0	3.5860080547724524	10.68	1.1	0.48584703987112343	159	6	700	727	13	191	229	14.7	0.07	1.2
18414	8	1	1	1	2	47	4	11.75	9.3	86.2	3.8	8.8	5.6	7.22	5.25	8.67	6.0	3.138547619047619	2.85	1.2	2.933457142857143	33	4	188	194	4	42	56	10.5	0.1	1.3
18415	14	2	2	2	1	166	3	55.333333333333336	1.84	58.66	18.6	6.4	22.4	3.97	17.0	8.56	22.0	8.97484662576687	8.45	1.5	6.412968916155419	151	1	572	575	3	163	176	54.3	0.02	1.1
18416	19	3	3	2	3	141	7	20.142857142857142	5.51	86.94	5.6	6.2	6.0	4.41	7.5	6.77	6.0	3.9388751406074234	7.27	1.1	0.9328164229471314	111	2	481	495	7	127	147	18.1	0.06	1.2
18417	10	1	1	2	2	157	11	14.272727272727273	7.64	82.34	5.3	7.9	5.4	5.73	6.0	6.78	6.0	3.6972580419580416	8.77	1.4	1.5795963636363632	114	7	582	597	10	143	181	14.3	0.07	1.3
18418	18	2	2	2	3	109	4	27.25	3.88	79.43	8.5	6.0	8.6	3.84	12.75	6.76	9.0	5.109009803921568	5.49	1.7	2.12595294117647	81	1	366	374	4	102	124	25.5	0.04	1.2
18419	23	3	3	3	3	382	27	14.148148148148149	8.31	79.19	6.5	7.6	8.0	6.84	11.0	7.58	8.0	4.22501863684771	20.27	1.7	2.049259282925097	238	11	1319	1380	18	313	399	17.4	0.06	1.3
18421	14	2	2	2	2	162	6	27.0	3.9	71.18	9.6	9.3	10.3	6.1	11.2	7.18	10.0	5.2031052631578945	9.05	2.0	3.3553385964912277	121	7	605	616	6	152	192	25.3	0.04	1.3
18422	23	3	3	3	3	269	14	19.214285714285715	5.83	88.06	5.2	6.5	5.0	3.77	7.666666666666666	6.07	7.0	3.850285714285714	13.28	1.3	1.016349579831933	194	5	875	904	14	238	288	17.0	0.06	1.2
18423	18	2	3	2	3	190	12	15.833333333333334	7.14	99.57	2.9	3.1	2.3	2.02	5.25	5.93	3.0	3.222523809523809	8.78	0.5	-0.7784857142857144	151	0	576	598	12	168	185	14.0	0.07	1.1
18424	17	2	2	3	3	110	10	11.0	10.53	78.04	4.9	8.8	4.5	5.89	5.111111111111111	6.55	5.0	3.0281594202898545	5.96	1.2	2.494699033816425	70	9	391	406	9	92	125	10.2	0.1	1.4
18426	10	1	1	1	2	44	2	22.0	4.76	75.54	7.9	0.0	8.6	6.5	11.5	6.93	7.0	4.823809523809523	2.56	1.8	3.1500095238095245	33	2	172	174	2	42	53	21.0	0.05	1.3
18427	16	2	2	2	2	128	5	25.6	4.17	80.96	7.9	7.6	8.8	5.11	17.666666666666668	6.8	8.0	4.8679999999999986	6.83	1.6	1.9764666666666657	104	3	457	465	5	120	143	24.0	0.04	1.2
18428	14	2	2	2	2	256	15	17.066666666666666	6.82	82.99	7.2	6.3	6.4	2.5	7.5	6.52	7.0	4.331909090909091	11.56	1.5	1.3489454545454547	187	3	750	787	10	220	260	22.0	0.05	1.2
18429	15	1	2	3	3	182	12	15.166666666666666	7.19	88.47	5.0	7.2	6.0	5.45	7.666666666666666	6.55	6.0	3.6458650602409635	9.93	1.3	1.4057007228915666	138	5	659	676	10	166	201	16.6	0.06	1.2
18430	19	3	3	2	3	200	14	14.285714285714286	7.65	92.22	3.6	6.2	1.9	2.02	5.625	6.46	6.0	3.1845805051302287	9.55	0.7	-0.54886771902131	157	4	629	650	14	181	209	12.9	0.08	1.2
18432	15	2	2	2	2	132	6	22.0	4.84	92.76	5.5	6.4	5.2	2.44	10.4	6.06	6.0	4.1691290322580645	6.32	1.1	0.7239344086021511	110	2	422	430	6	124	140	20.7	0.05	1.1
18433	19	3	3	2	3	234	13	18.0	6.63	83.59	6.9	7.4	7.7	4.06	6.714285714285714	7.07	7.0	4.753858376511225	11.06	1.8	1.6614437535981579	151	5	711	753	9	193	241	21.4	0.05	1.2
18434	17	2	2	3	3	226	9	25.11111111111111	4.5	80.45	8.1	7.6	10.4	6.16	13.5	8.15	8.0	5.258806122448979	11.94	1.8	3.246604081632654	155	5	783	813	8	196	242	24.5	0.04	1.2
18435	18	2	3	2	3	229	12	19.083333333333332	5.97	85.62	6.1	8.2	6.5	4.18	13.75	6.8	7.0	4.150688659793813	11.05	1.5	1.8736799999999993	160	8	718	752	10	194	237	19.4	0.05	1.2
18436	8	1	1	1	1	94	4	23.5	4.49	91.14	6.1	3.1	5.7	2.39	11.125	7.05	6.0	4.266137640449438	4.44	1.1	0.8892449438202243	81	0	297	302	4	89	98	22.3	0.04	1.1
18438	22	3	3	3	3	334	19	17.57894736842105	6.99	63.06	12.7	10.4	16.1	7.67	10.8	7.43	8.0	6.27085902255639	17.33	2.3	4.80424962406015	206	13	1116	1180	8	266	345	33.3	0.03	1.3
18441	8	0	1	2	2	50	4	12.5	9.09	85.69	4.0	6.0	4.8	6.3	4.75	6.34	6.0	3.367272727272727	2.85	1.1	1.0892000000000004	32	1	188	194	4	44	57	11.0	0.09	1.3
18442	23	3	3	3	3	229	21	10.904761904761905	10.5	80.72	6.0	7.8	7.0	6.61	7.833333333333334	7.81	8.0	4.073825916230366	12.16	1.6	2.4059525305410117	146	8	796	828	12	191	244	15.9	0.06	1.3
18444	12	2	2	2	2	75	4	18.75	5.63	95.71	4.3	6.0	3.7	2.09	8.125	5.63	6.0	3.5840035211267605	3.6	1.0	0.4232225352112682	62	1	241	245	4	71	81	17.8	0.06	1.1
