id	Writing_Applications	Language_Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word	nlemma_types	n_bigram_lemma_types	n_trigram_lemma_types	nlemmas	n_bigram_lemmas	n_trigram_lemmas	ncontent_types	ncontent_tokens	content_ttr	nfunction_tokens	nfunction_types	function_ttr	nouns_total	nouns_unique	ttr_nouns	determiners_unique	determiners_per_words	determiners_total	conjunctions_unique	conjunctions_total	conjunctions_per_words	pronouns_unique	pronouns_total	pronouns_density	pronouns_noun_ratio
3708	4	3	496	27	18.37037037037037	6.07	0.0374	39.5	0.04032258064516129	44	0.3024193548387097	0.02187545573866122	0.038306451612903226	0.0029827315541601255	0.010080645161290322	0.0008503401360544217	0.004032258064516129	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.04	0.44	196	69.92	8.0	9.6	9.3	8.59	8.666666666666666	7.1	9.0	4.272278890160182	29.53	2.3	3.210188482074752	322	31	1948	2010	24	437	605	18.2	0.05	1.4	196	195	194	445	444	443	140	242	0.5785	203	56	0.2759	61	29	0.4754	1	0.09213	41	2	8	0.01798	2	21	0.04719	0.34
3709	3	3	406	17	23.88235294117647	4.39	0.0093	28.57	0.09852216748768473	33	0.30049261083743845	0.017792037334111128	0.034482758620689655	0.002197802197802198	0.007389162561576354	0.0005102040816326531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007389162561576354	0.0001338747824534785	0.0	0.0	0.0	0.0	0.0024630541871921183	0.0008703220191470844	43.41	0.43	168	64.48	12.2	10.1	14.7	7.79	8.166666666666666	7.45	8.0	6.080242167101828	24.09	2.5	4.5109705831157525	303	18	1615	1640	12	383	509	31.9	0.03	1.3	168	167	166	387	386	385	113	190	0.5947	197	55	0.2792	33	15	0.4545	1	0.11628	45	3	18	0.04651	3	16	0.04134	0.48
3710	2	2	275	12	22.916666666666668	4.84	0.0187	20.17	0.05090909090909091	22	0.3018181818181818	0.01210441884205921	0.02181818181818182	0.0009419152276295133	0.025454545454545455	0.0011904761904761906	0.0036363636363636364	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.56	0.46	113	38.66	13.8	8.8	10.0	6.1	10.6	6.93	7.0	5.011333333333333	14.56	3.8	2.679091666666666	192	10	954	991	10	240	397	24.0	0.04	1.7	113	112	111	248	247	246	65	129	0.5039	119	48	0.4034	35	16	0.4571	1	0.11694	29	3	12	0.04839	3	10	0.04032	0.29
3711	3	3	333	15	22.2	5.14	0.0374	32.77	0.02702702702702703	24	0.3183183183183183	0.01545865538865393	0.042042042042042045	0.002197802197802198	0.018018018018018018	0.0010204081632653062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003003003003003003	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.26	0.47	138	61.5	11.3	10.0	12.8	8.01	8.0	7.12	8.0	5.278369259606372	19.04	2.5	4.278956013745704	224	16	1254	1296	11	291	394	26.5	0.04	1.4	138	137	136	292	291	290	88	154	0.5714	138	50	0.3623	36	18	0.5	1	0.11301	33	2	5	0.01712	2	11	0.03767	0.31
3712	3	3	321	15	21.4	4.93	0.0374	28.57	0.06853582554517133	26	0.3333333333333333	0.015604491760245006	0.037383177570093455	0.0018838304552590266	0.003115264797507788	0.00017006802721088434	0.006230529595015576	0.00041109969167523125	0.003115264797507788	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.72	0.46	139	63.06	12.7	11.2	15.8	8.19	7.666666666666666	7.39	8.0	6.284333333333334	19.27	2.5	5.145966666666668	236	18	1288	1312	9	300	397	33.3	0.03	1.3	139	138	137	304	303	302	91	142	0.6408	162	48	0.2963	36	27	0.75	1	0.11842	36	2	8	0.02632	2	9	0.02961	0.25
3713	4	4	554	37	14.972972972972974	7.57	0.0374	42.02	0.021660649819494584	42	0.2833935018050541	0.022896310339798744	0.016245487364620937	0.00141287284144427	0.018050541516245487	0.0017006802721088435	0.0	0.0	0.0018050541516245488	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0018050541516245488	0.0002924831822170225	0.0	0.0	0.0036101083032490976	0.0006706908115358819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.08	0.4	196	73.47	6.7	9.1	7.3	7.59	6.375	6.29	7.0	3.656014995313964	32.33	2.3	3.03866323024055	354	36	2131	2201	33	485	698	14.7	0.07	1.4	196	195	194	489	488	487	128	251	0.51	238	68	0.2857	60	25	0.4167	1	0.11452	56	3	18	0.03681	3	19	0.03885	0.32
3714	2	3	123	6	20.5	5.45	0.028	12.61	0.08943089430894309	9	0.43902439024390244	0.00787516406591804	0.04878048780487805	0.0009419152276295133	0.008130081300813009	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008130081300813009	0.0008703220191470844	67.27	0.67	74	70.33	7.9	8.8	10.0	9.22	8.166666666666666	7.18	8.0	4.076864485981307	7.51	2.1	3.595985669781932	78	6	494	511	6	107	145	17.8	0.06	1.4	74	73	72	110	109	108	39	58	0.6724	52	35	0.6731	16	11	0.6875	1	0.07273	8	2	4	0.03636	2	4	0.03636	0.25
3715	4	3	337	5	67.4	1.64	0.028	28.57	0.04451038575667656	22	0.3264094955489614	0.01604200087501823	0.02373887240356083	0.0012558869701726845	0.011869436201780416	0.0006802721088435374	0.008902077151335312	0.0006166495375128469	0.0	0.0	0.002967359050445104	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.93	0.44	134	-211.71	118.3	0.0	150.0	7.52	29.5	20.58	0.0	44.32536842105263	18.45	2.9	49.987911842105255	254	20	1223	1256	1	304	397	304.0	0.0	1.3	134	133	132	305	304	303	86	144	0.5972	161	48	0.2981	29	11	0.3793	1	0.08525	26	2	15	0.04918	2	20	0.06557	0.69
3716	3	3	469	43	10.906976744186046	11.56	0.0374	29.41	0.01279317697228145	30	0.27292110874200426	0.018667055563657577	0.021321961620469083	0.0015698587127158557	0.006396588486140725	0.0005102040816326531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021321961620469083	0.0008703220191470844	43.28	0.43	161	75.1	6.0	7.7	7.9	7.87	5.0	6.52	8.0	3.4133226314132825	25.03	2.0	2.0589738537404263	238	17	1586	1704	27	353	499	13.1	0.08	1.4	161	160	159	372	371	370	98	227	0.4317	145	63	0.4345	57	20	0.3509	1	0.08871	33	2	6	0.01613	2	8	0.02151	0.14
3717	3	3	343	19	18.05263157894737	6.09	0.028	25.21	0.15451895043731778	14	0.33819241982507287	0.016917019104564678	0.011661807580174927	0.0006279434850863422	0.0058309037900874635	0.0003401360544217687	0.0	0.0	0.0029154518950437317	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058309037900874635	0.0017406440382941688	43.91	0.44	137	68.13	10.8	8.8	11.9	5.87	13.75	6.82	12.0	5.212592809120141	18.6	2.4	3.189241800643087	263	11	1226	1266	11	311	412	28.3	0.04	1.3	137	136	135	312	311	310	85	152	0.5592	160	52	0.325	22	12	0.5455	1	0.0641	20	2	10	0.03205	2	13	0.04167	0.59
3718	3	3	315	13	24.23076923076923	4.32	0.0374	24.37	0.1523809523809524	23	0.32063492063492066	0.014729473530698556	0.006349206349206349	0.0003139717425431711	0.006349206349206349	0.0003401360544217687	0.006349206349206349	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.85	0.44	132	58.69	14.4	9.8	17.4	7.67	11.0	7.81	8.0	6.801267857142857	18.77	2.4	5.012644186046511	245	11	1264	1278	8	301	391	37.6	0.03	1.3	132	131	130	301	300	299	86	154	0.5584	147	46	0.3129	34	18	0.5294	1	0.0897	27	1	16	0.05316	1	11	0.03654	0.32
3719	4	3	848	37	22.91891891891892	4.91	0.0467	37.82	0.07547169811320754	58	0.1957547169811321	0.02420883768411842	0.01061320754716981	0.00141287284144427	0.003537735849056604	0.0005102040816326531	0.0	0.0	0.0023584905660377358	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0011792452830188679	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011792452830188679	0.0006056935190793458	0.0	0.0	0.0011792452830188679	0.0007173601147776184	0.0	0.0	0.0	0.0	0.0023584905660377358	8.924985496898568e-05	0.0	0.0	0.0023584905660377358	0.00033090668431502316	0.0	0.0	32.1	0.32	242	66.51	11.4	8.6	13.7	7.38	11.0	7.08	11.0	5.724564919786097	47.05	2.1	3.4346159786096253	604	23	3103	3203	25	748	941	29.9	0.03	1.3	242	241	240	754	753	752	178	342	0.5205	412	64	0.1553	124	45	0.3629	1	0.06764	51	2	28	0.03714	2	71	0.09416	0.57
3720	3	4	456	22	20.727272727272727	5.13	0.0374	36.13	0.041666666666666664	19	0.2565789473684211	0.017062855476155752	0.019736842105263157	0.00141287284144427	0.0021929824561403508	0.00017006802721088434	0.0021929824561403508	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021929824561403508	0.0008703220191470844	32.63	0.33	140	68.23	10.7	10.5	12.5	6.91	8.166666666666666	6.34	11.0	5.20148841607565	26.09	2.5	4.011292955082741	336	25	1743	1776	15	423	569	28.2	0.04	1.3	140	139	138	429	428	427	91	198	0.4596	231	49	0.2121	33	17	0.5152	1	0.09557	41	2	15	0.03497	2	32	0.07459	0.97
3721	4	4	476	18	26.444444444444443	4.15	0.0748	33.61	0.02100840336134454	40	0.2605042016806723	0.018083710077293275	0.03991596638655462	0.0029827315541601255	0.014705882352941176	0.0011904761904761906	0.0021008403361344537	0.00020554984583761563	0.0063025210084033615	0.0006984866123399302	0.0021008403361344537	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.48	0.38	167	51.01	13.2	12.9	14.5	9.12	11.8	7.34	13.0	5.665938317757009	29.01	3.0	5.909535015576325	326	44	1924	1975	15	428	623	28.5	0.04	1.5	167	166	165	434	433	432	107	201	0.5323	233	60	0.2575	32	23	0.7188	1	0.11751	51	2	10	0.02304	2	29	0.06682	0.91
3722	5	4	640	27	23.703703703703702	4.7	0.0374	40.34	0.0203125	62	0.2859375	0.02668805600116669	0.034375	0.003453689167974882	0.015625	0.0017006802721088435	0.0078125	0.0010277492291880781	0.0015625	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0015625	0.0002924831822170225	0.0	0.0	0.0015625	0.00033534540576794097	0.0	0.0	0.0015625	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015625	4.462492748449284e-05	0.0	0.0	0.0015625	0.00016545334215751158	0.0	0.0	42.68	0.43	245	63.53	10.5	11.4	12.4	8.65	15.0	7.18	11.0	5.2419552883132905	37.83	2.6	4.500229818069688	429	48	2495	2575	23	564	784	24.5	0.04	1.4	245	244	243	574	573	572	177	295	0.6	279	68	0.2437	57	29	0.5088	1	0.10279	59	3	18	0.03136	3	25	0.04355	0.44
3723	5	4	694	28	24.785714285714285	4.6	0.0561	47.9	0.012968299711815562	87	0.23198847262247838	0.023479655826163046	0.06195965417867435	0.006750392464678179	0.027377521613832854	0.0032312925170068026	0.002881844380403458	0.00041109969167523125	0.004322766570605188	0.0006984866123399302	0.001440922190201729	0.00024378352023403217	0.002881844380403458	0.0005436259853220984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001440922190201729	0.0008703220191470844	41.54	0.42	253	42.45	14.4	14.9	15.9	10.69	16.25	7.84	15.0	6.119210839077727	43.04	3.7	7.58840759052373	394	89	2834	2930	21	601	962	28.6	0.03	1.6	253	252	251	609	608	607	188	311	0.6045	298	65	0.2181	63	34	0.5397	1	0.09688	59	2	19	0.0312	2	18	0.02956	0.29
3724	2	2	332	17	19.529411764705884	6.14	0.0187	18.49	0.07530120481927711	24	0.30120481927710846	0.01458363715910748	0.009036144578313253	0.00047095761381475666	0.0030120481927710845	0.00017006802721088434	0.0030120481927710845	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.38	0.48	134	78.59	6.8	8.4	8.3	6.49	6.857142857142857	7.04	7.0	4.141444444444444	17.45	1.9	2.131155555555556	220	13	1120	1188	15	270	356	18.0	0.06	1.3	134	133	132	277	276	275	81	130	0.6231	147	53	0.3605	46	31	0.6739	1	0.06137	17	2	16	0.05776	2	14	0.05054	0.3
3725	3	3	300	13	23.076923076923077	4.66	0.0187	17.65	0.06	16	0.3433333333333333	0.015021146273880705	0.023333333333333334	0.001098901098901099	0.006666666666666667	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0033333333333333335	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033333333333333335	0.00016545334215751158	0.0	0.0	45.16	0.45	126	61.43	13.4	9.2	15.0	6.22	10.4	6.78	15.0	6.249564964157706	16.51	2.2	4.360867025089606	227	9	1103	1124	8	279	352	34.9	0.03	1.3	126	125	124	279	278	277	77	124	0.621	155	49	0.3161	22	12	0.5455	1	0.10394	29	3	14	0.05018	3	30	0.10753	1.36
3726	4	4	319	16	19.9375	5.57	0.028	32.77	0.018808777429467086	28	0.36363636363636365	0.016917019104564678	0.03761755485893417	0.0018838304552590266	0.012539184952978056	0.0006802721088435374	0.006269592476489028	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003134796238244514	0.00016545334215751158	0.0	0.0	49.13	0.49	141	74.42	8.4	8.8	10.9	8.36	6.714285714285714	7.04	9.0	4.790870544090056	19.1	2.0	2.970233663897079	230	13	1268	1300	13	287	372	22.1	0.05	1.3	141	140	139	287	286	285	91	142	0.6408	145	50	0.3448	40	18	0.45	1	0.10105	29	4	10	0.03484	4	18	0.06272	0.45
3727	3	3	321	20	16.05	6.99	0.0467	22.69	0.09657320872274143	22	0.29283489096573206	0.013708618929561033	0.03115264797507788	0.0015698587127158557	0.006230529595015576	0.0003401360544217687	0.003115264797507788	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.003115264797507788	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.8	0.46	131	71.95	7.2	9.2	6.6	6.03	7.428571428571429	6.9	7.0	3.813683716965046	17.1	2.0	2.421497698209718	218	19	1122	1164	17	276	374	16.2	0.06	1.4	131	130	129	286	285	284	79	140	0.5643	146	52	0.3562	23	15	0.6522	1	0.08392	24	1	4	0.01399	1	25	0.08741	1.09
3728	4	4	433	21	20.61904761904762	5.22	0.0374	36.13	0.023094688221709007	58	0.3325635103926097	0.021000437509114775	0.07390300230946882	0.005023547880690738	0.023094688221709007	0.0017006802721088435	0.011547344110854504	0.0010277492291880781	0.0023094688221709007	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.5	0.5	203	55.98	11.3	11.8	11.6	8.65	7.428571428571429	7.6	12.0	5.4088314507848025	26.5	2.8	5.1977559336951735	291	39	1772	1804	17	401	583	23.6	0.04	1.5	203	202	201	402	401	400	145	197	0.736	205	58	0.2829	33	23	0.697	1	0.07214	29	3	9	0.02239	3	11	0.02736	0.33
3729	3	3	333	16	20.8125	5.23	0.0187	24.37	0.042042042042042045	20	0.34234234234234234	0.016625346361382527	0.03303303303303303	0.001726844583987441	0.015015015015015015	0.0008503401360544217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003003003003003003	0.0008703220191470844	46.73	0.47	143	66.98	9.2	10.0	9.1	6.56	12.0	6.23	10.0	4.4012239382239375	18.41	2.3	3.0475181467181462	234	20	1216	1253	14	296	401	21.1	0.05	1.4	143	142	141	306	305	304	86	136	0.6324	170	57	0.3353	14	10	0.7143	1	0.04902	15	2	8	0.02614	2	22	0.0719	1.57
3730	3	3	343	18	19.055555555555557	5.59	0.0467	29.41	0.06997084548104957	21	0.358600583090379	0.0179378737057022	0.02040816326530612	0.001098901098901099	0.014577259475218658	0.0008503401360544217	0.0058309037900874635	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029154518950437317	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029154518950437317	0.0008703220191470844	47.83	0.48	154	71.99	9.3	8.4	10.6	6.97	6.714285714285714	6.79	7.0	4.856001451378809	19.64	2.0	2.7198119980648285	260	11	1312	1337	13	318	403	24.5	0.04	1.3	154	153	152	322	321	320	92	157	0.586	165	62	0.3758	30	16	0.5333	1	0.07453	24	3	7	0.02174	3	15	0.04658	0.5
3731	3	3	203	8	25.375	4.15	0.0187	18.49	0.059113300492610835	13	0.41379310344827586	0.012250255213650285	0.019704433497536946	0.0006279434850863422	0.009852216748768473	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.4	0.54	105	73.04	11.0	8.8	14.0	6.98	13.0	7.28	7.0	5.912840314136124	11.63	2.0	3.40203595113438	164	6	780	792	6	191	236	31.8	0.03	1.2	105	104	103	193	192	191	57	83	0.6867	110	48	0.4364	20	12	0.6	1	0.11399	22	2	7	0.03627	2	5	0.02591	0.25
3732	3	3	363	8	45.375	2.28	0.0093	28.57	0.1184573002754821	15	0.30303030303030304	0.01604200087501823	0.027548209366391185	0.0015698587127158557	0.0027548209366391185	0.00017006802721088434	0.0	0.0	0.0027548209366391185	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0027548209366391185	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027548209366391185	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	39.6	0.4	139	-78.07	64.9	0.0	81.9	9.31	28.5	13.17	65.0	24.356292682926828	21.77	3.1	27.42823902439024	250	19	1435	1482	2	328	445	164.0	0.01	1.4	139	138	137	351	350	349	91	175	0.52	176	48	0.2727	22	12	0.5455	1	0.14815	52	2	7	0.01994	2	11	0.03134	0.5
