id	Writing_Applications	Language_Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words
4741	3	3	219	11	19.90909090909091	5.98	0.0	21.01	0.0684931506849315
4742	4	3	531	33	16.09090909090909	6.85	0.0374	35.29	0.07721280602636535
4743	4	4	566	31	18.258064516129032	6.08	0.0561	47.06	0.019434628975265017
4744	2	2	195	9	21.666666666666668	4.92	0.0093	4.2	0.07179487179487179
4745	3	4	417	23	18.130434782608695	6.34	0.0374	35.29	0.019184652278177457
4746	4	4	456	15	30.4	3.45	0.0467	31.09	0.05263157894736842
4747	5	4	506	28	18.071428571428573	6.21	0.0654	41.18	0.01383399209486166
4748	2	2	307	5	61.4	1.58	0.0467	23.53	0.14332247557003258
4749	3	3	286	14	20.428571428571427	5.43	0.0093	25.21	0.04895104895104895
4750	2	2	84	4	21.0	5.06	0.0093	14.29	0.05952380952380952
4751	4	4	733	25	29.32	4.04	0.028	36.97	0.019099590723055934
4752	4	3	377	14	26.928571428571427	4.11	0.0654	32.77	0.026525198938992044
4753	4	3	839	42	19.976190476190474	5.49	0.0561	38.66	0.08343265792610251
4754	5	4	781	35	22.314285714285713	5.0	0.028	47.9	0.012804097311139564
4755	4	4	637	27	23.59259259259259	5.25	0.0467	31.93	0.0423861852433281
4756	4	3	605	31	19.516129032258064	5.6	0.0374	36.13	0.09586776859504133
4757	4	4	544	32	17.0	6.46	0.028	36.13	0.08455882352941177
4758	4	3	422	22	19.181818181818183	5.93	0.028	44.54	0.03317535545023697
4759	3	3	313	16	19.5625	5.48	0.028	22.69	0.03194888178913738
4760	3	3	441	24	18.375	5.9	0.0093	33.61	0.036281179138321996
4761	3	3	295	17	17.352941176470587	6.16	0.028	25.21	0.05084745762711865
4762	4	3	422	17	24.823529411764707	4.35	0.0187	31.93	0.06872037914691943
4763	3	3	286	11	26.0	4.37	0.0187	25.21	0.09090909090909091
4764	4	4	469	25	18.76	6.07	0.0093	38.66	0.017057569296375266
4765	4	4	612	33	18.545454545454547	6.18	0.0561	37.82	0.014705882352941176
4766	5	4	743	40	18.575	6.11	0.0374	49.58	0.016150740242261104
4767	3	3	340	14	24.285714285714285	4.31	0.028	27.73	0.10588235294117647
4768	3	4	635	22	28.863636363636363	3.97	0.0467	39.5	0.026771653543307086
4769	3	3	639	26	24.576923076923077	4.26	0.028	42.02	0.14553990610328638
4770	5	4	452	20	22.6	4.81	0.0374	31.93	0.046460176991150445
4771	4	4	384	23	16.695652173913043	6.52	0.0467	25.21	0.0625
4772	3	3	263	16	16.4375	6.64	0.0374	26.89	0.049429657794676805
4773	3	3	283	12	23.583333333333332	4.43	0.0	21.01	0.08480565371024736
4774	3	3	279	16	17.4375	6.45	0.0187	25.21	0.06093189964157706
4775	2	2	130	5	26.0	4.24	0.0	15.97	0.13846153846153847
4776	3	4	560	23	24.347826086956523	4.51	0.0187	39.5	0.05892857142857143
4777	3	2	515	15	34.333333333333336	3.06	0.0187	34.45	0.10679611650485436
