id	Writing_Applications	Language_Conventions	total_words	total_sentences	words_div_sentences	sent_density	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types
3203	4	3	406	28	14.5	7.63	39	0.2733990147783251	0.016187837246609306	0.04187192118226601	0.0026687598116169543	0.007389162561576354	0.0005102040816326531	0.0024630541871921183	0.00020554984583761563	0.0024630541871921183	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024630541871921183	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	40.6	0.41	149
3204	3	3	399	19	21.0	5.51	71	0.2957393483709273	0.01720869184774683	0.07268170426065163	0.004552590266875981	0.005012531328320802	0.0003401360544217687	0.005012531328320802	0.00041109969167523125	0.002506265664160401	0.00023282887077997672	0.002506265664160401	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002506265664160401	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	54.78	0.55	189
3205	3	3	340	15	22.666666666666668	4.81	38	0.3352941176470588	0.016625346361382527	0.052941176470588235	0.00282574568288854	0.01764705882352941	0.0010204081632653062	0.0029411764705882353	0.00020554984583761563	0.0	0.0	0.0029411764705882353	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029411764705882353	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.88	0.53	165
3206	4	4	1051	38	27.657894736842106	4.0	30	0.14652711703139867	0.022458801225025523	0.012369172216936251	0.0020408163265306124	0.004757373929590866	0.0008503401360544217	0.0009514747859181732	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009514747859181732	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.37	0.19	184
3207	3	4	329	15	21.933333333333334	5.23	45	0.3282674772036474	0.01575032813183608	0.060790273556231005	0.0031397174254317113	0.0243161094224924	0.0013605442176870747	0.00303951367781155	0.00020554984583761563	0.00303951367781155	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.05	0.55	158
3208	4	4	437	19	23.0	4.71	39	0.2951945080091533	0.01881289193524865	0.04805491990846682	0.0032967032967032967	0.013729977116704805	0.0010204081632653062	0.002288329519450801	0.00020554984583761563	0.002288329519450801	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002288329519450801	0.0008703220191470844	42.93	0.43	173
3209	3	2	234	7	33.42857142857143	3.1	13	0.39316239316239315	0.013416946186378884	0.01282051282051282	0.00047095761381475666	0.01282051282051282	0.0005102040816326531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.35	0.47	107
3210	4	4	512	27	18.962962962962962	6.15	44	0.251953125	0.01881289193524865	0.03125	0.002511773940345369	0.005859375	0.0005102040816326531	0.009765625	0.0010277492291880781	0.001953125	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001953125	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001953125	0.00510204081632653	0.001953125	0.00016545334215751158	0.001953125	0.0008703220191470844	39.86	0.4	175
3211	3	3	324	16	20.25	5.33	32	0.36728395061728397	0.017354528219337903	0.021604938271604937	0.001098901098901099	0.012345679012345678	0.0006802721088435374	0.0030864197530864196	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.67	0.53	158
3212	4	4	746	43	17.348837209302324	6.39	39	0.2131367292225201	0.023187983082980895	0.022788203753351208	0.0026687598116169543	0.0160857908847185	0.0020408163265306124	0.00938337801608579	0.0014388489208633094	0.0	0.0	0.0	0.0	0.0	0.0	0.0013404825737265416	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013404825737265416	0.0008703220191470844	29.87	0.3	201
3213	4	4	524	28	18.714285714285715	5.82	24	0.2633587786259542	0.020125419279568325	0.026717557251908396	0.002197802197802198	0.0057251908396946565	0.0005102040816326531	0.0	0.0	0.0019083969465648854	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.8	0.37	177
3214	4	4	750	26	28.846153846153847	3.92	114	0.2613333333333333	0.028583928831850663	0.05333333333333334	0.006279434850863423	0.024	0.003061224489795918	0.009333333333333334	0.0014388489208633094	0.004	0.0006984866123399302	0.004	0.0007313505607020966	0.0013333333333333333	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026666666666666666	0.00033090668431502316	0.0	0.0	45.4	0.45	301
3215	3	3	199	8	24.875	4.21	18	0.36180904522613067	0.010500218754557387	0.04522613065326633	0.00141287284144427	0.005025125628140704	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.53	0.51	96
3216	4	4	575	18	31.944444444444443	3.42	46	0.27652173913043476	0.023187983082980895	0.04173913043478261	0.0037676609105180532	0.0052173913043478265	0.0005102040816326531	0.0017391304347826088	0.00020554984583761563	0.0017391304347826088	0.00023282887077997672	0.0	0.0	0.0017391304347826088	0.0002718129926610492	0.0017391304347826088	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0017391304347826088	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034782608695652175	0.00033090668431502316	0.0017391304347826088	0.0008703220191470844	39.09	0.39	206
3217	4	4	703	29	24.24137931034483	4.59	74	0.27880512091038406	0.028583928831850663	0.03982930298719772	0.004395604395604396	0.017069701280227598	0.0020408163265306124	0.002844950213371266	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.66	0.41	257
3218	3	4	361	15	24.066666666666666	4.69	27	0.3157894736842105	0.016625346361382527	0.038781163434903045	0.002197802197802198	0.019390581717451522	0.0011904761904761906	0.00554016620498615	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002770083102493075	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.56	0.47	149
3219	4	4	802	37	21.675675675675677	5.42	78	0.19326683291770574	0.022604637596616597	0.034912718204488775	0.004395604395604396	0.016209476309226933	0.002210884353741497	0.003740648379052369	0.0006166495375128469	0.0012468827930174563	0.00023282887077997672	0.0	0.0	0.0012468827930174563	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012468827930174563	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012468827930174563	0.00016545334215751158	0.0	0.0	32.94	0.33	225
3220	3	3	534	27	19.77777777777778	5.54	25	0.24906367041198502	0.01939623742161295	0.018726591760299626	0.0015698587127158557	0.003745318352059925	0.0003401360544217687	0.003745318352059925	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0018726591760299626	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018726591760299626	0.0008703220191470844	33.47	0.33	163
3221	3	4	749	33	22.696969696969695	5.04	45	0.27102803738317754	0.029604783432988186	0.028037383177570093	0.0032967032967032967	0.009345794392523364	0.0011904761904761906	0.0013351134846461949	0.00020554984583761563	0.0	0.0	0.0013351134846461949	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013351134846461949	0.00016545334215751158	0.0	0.0	40.15	0.4	263
3222	3	2	179	6	29.833333333333332	3.59	10	0.3240223463687151	0.008458509552282339	0.03910614525139665	0.001098901098901099	0.0111731843575419	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00558659217877095	0.0008703220191470844	47.9	0.48	80
3223	3	3	356	22	16.181818181818183	6.88	26	0.23314606741573032	0.01210441884205921	0.05056179775280899	0.00282574568288854	0.019662921348314606	0.0011904761904761906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.19	0.37	119
3224	3	4	478	21	22.761904761904763	4.78	49	0.3200836820083682	0.022312964853434446	0.0502092050209205	0.0037676609105180532	0.01882845188284519	0.001530612244897959	0.006276150627615063	0.0006166495375128469	0.0	0.0	0.006276150627615063	0.0007313505607020966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.38	0.47	208
3225	4	4	269	13	20.692307692307693	5.33	19	0.34944237918215615	0.013708618929561033	0.022304832713754646	0.0009419152276295133	0.022304832713754646	0.0010204081632653062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.72	0.47	114
3226	4	4	366	17	21.529411764705884	4.96	22	0.34153005464480873	0.018229546448884353	0.0273224043715847	0.0015698587127158557	0.01366120218579235	0.0008503401360544217	0.00273224043715847	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00273224043715847	0.0008703220191470844	43.73	0.44	150
3227	3	3	490	19	25.789473684210527	4.14	25	0.2673469387755102	0.019104564678430802	0.024489795918367346	0.0018838304552590266	0.006122448979591836	0.0005102040816326531	0.0020408163265306124	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.95	0.36	165
3228	4	4	753	36	20.916666666666668	5.26	65	0.2204515272244356	0.02420883768411842	0.035856573705179286	0.00423861852433281	0.013280212483399735	0.0017006802721088435	0.005312084993359893	0.0008221993833504625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.7	0.33	224
3229	4	4	444	13	34.15384615384615	3.17	51	0.3333333333333333	0.021583782995479073	0.04279279279279279	0.0029827315541601255	0.024774774774774775	0.0018707482993197278	0.01126126126126126	0.0010277492291880781	0.0	0.0	0.0	0.0	0.0022522522522522522	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022522522522522522	0.00016545334215751158	0.0	0.0	50.49	0.5	207
3230	2	2	126	4	31.5	3.39	5	0.4444444444444444	0.00816683680910019	0.023809523809523808	0.00047095761381475666	0.0	0.0	0.007936507936507936	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.015873015873015872	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.78	0.57	67
3231	4	4	863	44	19.613636363636363	5.65	48	0.2653534183082271	0.033396529094356135	0.02085747392815759	0.00282574568288854	0.0034762456546929316	0.0005102040816326531	0.004634994206257242	0.0008221993833504625	0.0011587485515643105	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011587485515643105	0.0005339028296849973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.84	0.37	287
3232	3	3	225	8	28.125	3.96	22	0.32	0.010500218754557387	0.06222222222222222	0.002197802197802198	0.017777777777777778	0.0006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.5	0.5	102
3233	3	3	384	21	18.285714285714285	5.9	36	0.3151041666666667	0.017646200962520054	0.046875	0.00282574568288854	0.0234375	0.001530612244897959	0.0078125	0.0006166495375128469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026041666666666665	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026041666666666665	0.0008703220191470844	45.22	0.45	161
3234	3	3	348	17	20.470588235294116	5.33	34	0.3017241379310345	0.015312819017062855	0.04597701149425287	0.002511773940345369	0.017241379310344827	0.0010204081632653062	0.0	0.0	0.0	0.0	0.0	0.0	0.0028735632183908046	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028735632183908046	0.0008703220191470844	47.02	0.47	150
3235	4	3	743	35	21.228571428571428	5.37	52	0.23283983849259757	0.025229692285255942	0.020188425302826378	0.002354788069073783	0.014804845222072678	0.0018707482993197278	0.0026917900403768506	0.00041109969167523125	0.0026917900403768506	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013458950201884253	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013458950201884253	0.0008703220191470844	35.43	0.35	231
3236	4	4	582	34	17.11764705882353	6.59	63	0.25601374570446733	0.021729619367070147	0.044673539518900345	0.004081632653061225	0.022336769759450172	0.002210884353741497	0.00859106529209622	0.0010277492291880781	0.003436426116838488	0.00046565774155995343	0.001718213058419244	0.00024378352023403217	0.0	0.0	0.001718213058419244	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003436426116838488	0.00033090668431502316	0.0	0.0	42.05	0.42	217
3237	2	2	98	5	19.6	5.32	8	0.45918367346938777	0.006562636721598366	0.05102040816326531	0.0007849293563579278	0.0	0.0	0.01020408163265306	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01020408163265306	0.000517063081695967	0.0	0.0	0.0	0.0	0.01020408163265306	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.89	0.65	61
3238	2	2	269	11	24.454545454545453	4.33	19	0.3828996282527881	0.015021146273880705	0.026022304832713755	0.001098901098901099	0.01486988847583643	0.0006802721088435374	0.0037174721189591076	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0037174721189591076	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.61	0.5	126
3239	4	4	534	19	28.105263157894736	3.75	26	0.2883895131086142	0.022458801225025523	0.016853932584269662	0.00141287284144427	0.0056179775280898875	0.0005102040816326531	0.0018726591760299626	0.00020554984583761563	0.0018726591760299626	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.11	0.35	178
3240	2	2	281	14	20.071428571428573	5.3	14	0.3202846975088968	0.013125273443196733	0.03202846975088968	0.00141287284144427	0.0071174377224199285	0.0003401360544217687	0.0071174377224199285	0.00041109969167523125	0.0035587188612099642	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.83	0.46	121
3241	1	1	42	2	21.0	5.0	2	0.47619047619047616	0.002916727431821496	0.023809523809523808	0.00015698587127158556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.75	30
