id	overall_score	misc_total_words	misc_total_sentences	misc_words_div_sentences	misc_sent_density	misc_ttr	grammar_pct_transitions	grammar_pct_rel_trigrams	grammar_grammar_errors_ltp_by_words	vocab_difficult_words	vocab_proportion_vocab_list[a]	vocab_proportion_vocab_list[accent]	vocab_proportion_vocab_list[abandon]	vocab_proportion_vocab_list[abnormal]	vocab_proportion_vocab_list[abbey]	vocab_proportion_vocab_list[abduct]	vocab_proportion_vocab_list[abate]	vocab_proportion_vocab_list[aback]	vocab_proportion_vocab_list[abbot]	vocab_proportion_vocab_list[abet]	vocab_proportion_vocab_list[abrasion]	vocab_proportion_vocab_list[aberrant]	vocab_proportion_vocab_list[abattoir]	vocab_proportion_vocab_list[abashed]	vocab_proportion_vocab_list[abacus]	vocab_proportion_vocab_list[abalone]	vocab_proportion_vocab_list[abductee]	vocab_proportion_vocab_list[aardvark]	vocab_proportion_vocab_list[abnegate]	vocab_proportion_vocab_list[abaya]	vocab_proportion_vocab_list[abaft]	vocab_proportion_vocab_list[abomasum]	vocab_proportion_vocab_list[abettor]	vocab_proportion_vocab_list[acetal]	vocab_proportion_vocab_list[ablaut]	vocab_proportion_vocab_list[a1]	vocab_proportion_vocab_list[ah]	vocab_proportion_vocab_list[absentminded]	vocab_proportion_vocab_list[aal]	flow_ts_avg_len_sent	flow_ts_num_syllab	flow_ts_avg_sent_per_word	flow_ts_num_polysyllab	flow_ts_num_chars	flow_ts_avg_syllab_per_word	flow_ts_fre	flow_ts_fkg	flow_ts_cli	flow_ts_dcrs	flow_ts_lwf	flow_ts_gf	flow_ts_ari	coherence_nlemma_types	coherence_n_bigram_lemma_types	coherence_n_trigram_lemma_types	coherence_nlemmas	coherence_n_bigram_lemmas	coherence_n_trigram_lemmas	coherence_ncontent_types	coherence_ncontent_tokens	coherence_content_ttr	coherence_nfunction_tokens	coherence_nfunction_types	coherence_function_ttr	coherence_noun_ttr	coherence_determiners	coherence_conjunctions	coherence_prn_noun_ratio
20896	30	242	18	13.444444444444445	9.52	57.14	0.0374	10.08	0.02066115702479339	17	0.3677685950413223	0.008264462809917356	0.004132231404958678	0.0	0.0	0.004132231404958678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.2	249	0.08	12	841	1.3	83.46	4.9	6.42	6.43	5.222222222222222	6.14	6.6	108	107	106	189	188	187	67	115	0.5826	74	41	0.5541	0.5333	0.04233	0.02646	0.23
20897	32	278	23	12.08695652173913	9.24	43.78	0.028	24.37	0.014388489208633094	18	0.31654676258992803	0.01079136690647482	0.017985611510791366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035971223021582736	0.0	0.0	0.0	11.1	325	0.09	16	1020	1.3	85.59	4.1	4.85	5.86	5.75	5.58	3.7	109	108	107	249	248	247	65	126	0.5159	123	44	0.3577	0.8333	0.11647	0.0241	1.08
20898	44	1002	45	22.266666666666666	5.17	42.64	0.1028	37.82	0.027944111776447105	103	0.2654690618762475	0.033932135728542916	0.010978043912175649	0.008982035928143712	0.003992015968063872	0.001996007984031936	0.001996007984031936	0.0029940119760479044	0.001996007984031936	0.000998003992015968	0.0	0.0	0.0	0.000998003992015968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000998003992015968	0.0	0.0	0.001996007984031936	25.7	1143	0.04	55	3846	1.3	70.77	9.8	8.25	7.69	13.0	12.12	12.8	371	370	369	870	869	868	288	484	0.595	386	83	0.215	0.3925	0.06897	0.02644	0.41
20899	37	913	47	19.425531914893618	6.05	36.42	0.0561	36.97	0.019715224534501644	42	0.2573932092004381	0.012048192771084338	0.0032858707557502738	0.002190580503833516	0.001095290251916758	0.0	0.0	0.0	0.0	0.001095290251916758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001095290251916758	0.0	19.0	975	0.05	29	3266	1.3	77.57	7.2	6.5	6.06	8.333333333333334	8.02	8.3	283	282	281	777	776	775	200	435	0.4598	342	83	0.2427	0.2673	0.0592	0.02831	0.29
20900	42	719	29	24.79310344827586	4.62	38.85	0.0748	38.66	0.008344923504867872	49	0.2712100139082058	0.012517385257301807	0.005563282336578581	0.0013908205841446453	0.0	0.0	0.0	0.0	0.0	0.0	0.0013908205841446453	0.0	0.0013908205841446453	0.0	0.0	0.0	0.0	0.0013908205841446453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004172461752433936	0.0	22.7	815	0.04	30	2739	1.3	73.81	8.6	7.96	6.52	13.5	9.93	11.0	244	243	242	628	627	626	158	325	0.4862	303	86	0.2838	0.4051	0.06688	0.03662	0.2
20901	40	873	59	14.796610169491526	8.26	44.26	0.0187	40.34	0.013745704467353952	78	0.2542955326460481	0.025200458190148912	0.008018327605956471	0.008018327605956471	0.001145475372279496	0.001145475372279496	0.004581901489117984	0.002290950744558992	0.001145475372279496	0.001145475372279496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001145475372279496	0.004581901489117984	0.0	18.0	905	0.06	31	3093	1.3	78.59	6.8	6.55	7.54	10.4	8.45	8.3	316	315	314	714	713	712	242	396	0.6111	318	74	0.2327	0.4206	0.11064	0.03782	0.23
20902	40	771	34	22.676470588235293	5.01	37.17	0.0654	47.06	0.055771725032425425	39	0.27626459143968873	0.016861219195849545	0.005188067444876783	0.0025940337224383916	0.0012970168612191958	0.0	0.0	0.0	0.0	0.0012970168612191958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012970168612191958	0.0	0.0	0.0025940337224383916	19.8	864	0.05	38	2871	1.3	76.76	7.5	6.62	6.35	6.857142857142857	8.93	8.5	252	251	250	678	677	676	178	340	0.5235	338	74	0.2189	0.5714	0.0708	0.04425	0.83
20904	30	749	26	28.807692307692307	3.99	35.58	0.0561	38.66	0.06408544726301736	43	0.22696929238985314	0.018691588785046728	0.0013351134846461949	0.004005340453938585	0.004005340453938585	0.0	0.0013351134846461949	0.0	0.0	0.0	0.0	0.0	0.0	0.0013351134846461949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013351134846461949	0.0	0.0026702269692923898	0.0013351134846461949	50.0	827	0.02	16	2786	1.3	46.11	19.3	7.56	7.84	27.0	20.49	23.8	232	231	230	652	651	650	173	366	0.4727	286	59	0.2063	0.292	0.06442	0.04141	0.08
20905	34	929	48	19.354166666666668	5.83	35.6	0.0935	36.97	0.03444564047362755	50	0.25511302475780406	0.016146393972012917	0.005382131324004306	0.002152852529601722	0.0032292787944025836	0.0	0.002152852529601722	0.0	0.0	0.0	0.001076426264800861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001076426264800861	0.0	0.0	0.0	0.001076426264800861	0.0	0.0	0.001076426264800861	19.7	1006	0.05	30	3217	1.2	85.32	6.3	4.99	6.12	5.75	8.67	7.2	293	292	291	823	822	821	207	403	0.5136	420	86	0.2048	0.4531	0.06926	0.04739	1.2
20906	44	450	26	17.307692307692307	6.16	36.97	0.0467	31.09	0.015555555555555555	9	0.31333333333333335	0.008888888888888889	0.0022222222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.7	496	0.06	13	1701	1.2	89.38	4.7	6.03	1.44	6.428571428571429	6.57	6.1	156	155	154	422	421	420	86	186	0.4624	236	70	0.2966	0.5	0.09953	0.01659	0.62
20907	36	951	50	19.02	6.68	36.85	0.0374	31.93	0.024185068349106203	56	0.22712933753943218	0.019978969505783387	0.0010515247108307045	0.006309148264984227	0.002103049421661409	0.0	0.002103049421661409	0.0010515247108307045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5	997	0.04	25	3395	1.3	67.93	10.9	7.96	6.93	17.333333333333332	12.21	14.4	276	275	274	749	748	747	211	473	0.4461	276	65	0.2355	0.1576	0.08411	0.00267	0.23
20908	35	453	28	16.178571428571427	7.16	44.25	0.0374	24.37	0.011037527593818985	28	0.31346578366445915	0.03090507726269316	0.013245033112582781	0.004415011037527594	0.002207505518763797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002207505518763797	0.0	14.9	468	0.07	12	1544	1.2	90.19	4.4	4.23	6.41	7.666666666666666	6.89	4.8	173	172	171	391	390	389	117	195	0.6	196	56	0.2857	0.3514	0.12532	0.01023	0.38
20909	34	949	44	21.568181818181817	5.12	32.67	0.0935	36.97	0.020021074815595362	54	0.2339304531085353	0.023182297154899896	0.009483667017913594	0.001053740779768177	0.001053740779768177	0.0	0.003161222339304531	0.0	0.003161222339304531	0.001053740779768177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001053740779768177	0.001053740779768177	19.7	1014	0.05	19	3301	1.2	85.32	6.3	4.59	6.08	6.857142857142857	8.45	6.8	281	280	279	860	859	858	204	408	0.5	452	77	0.1704	0.5333	0.08953	0.04419	0.8
20910	32	415	22	18.863636363636363	5.96	43.9	0.0374	24.37	0.08433734939759036	32	0.29156626506024097	0.014457831325301205	0.007228915662650603	0.0	0.0	0.0024096385542168677	0.0	0.0	0.0	0.0024096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0024096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004819277108433735	0.0	0.004819277108433735	0.0	22.7	485	0.04	21	1635	1.3	73.81	8.6	8.3	6.85	6.857142857142857	10.29	11.1	162	161	160	369	368	367	101	177	0.5706	192	61	0.3177	0.4375	0.09485	0.03252	1.81
20911	40	604	37	16.324324324324323	7.84	48.52	0.0467	30.25	0.009933774834437087	53	0.2682119205298013	0.018211920529801324	0.006622516556291391	0.011589403973509934	0.006622516556291391	0.0016556291390728477	0.0016556291390728477	0.0	0.0	0.0016556291390728477	0.0016556291390728477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016556291390728477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.6	617	0.06	17	2120	1.3	80.01	6.2	7.13	7.21	4.181818181818182	7.5	8.4	229	228	227	472	471	470	178	282	0.6312	190	51	0.2684	0.4105	0.08263	0.03178	0.22
20913	34	580	22	26.363636363636363	4.17	41.86	0.0654	37.82	0.013793103448275862	39	0.3258620689655172	0.029310344827586206	0.006896551724137931	0.0034482758620689655	0.0017241379310344827	0.0	0.0017241379310344827	0.0	0.0017241379310344827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034482758620689655	0.0	25.1	679	0.04	27	2182	1.3	71.38	9.5	6.39	6.56	8.5	11.4	10.6	221	220	219	528	527	526	149	272	0.5478	256	72	0.2812	0.4412	0.08523	0.0322	0.35
20914	40	882	45	19.6	6.28	39.75	0.0841	42.86	0.009070294784580499	59	0.26643990929705214	0.017006802721088437	0.005668934240362812	0.0011337868480725624	0.0	0.0	0.0	0.0011337868480725624	0.0	0.0	0.0	0.0	0.0011337868480725624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011337868480725624	0.0011337868480725624	20.6	975	0.05	48	3190	1.4	67.49	9.0	7.6	6.62	11.6	9.32	10.3	285	284	283	717	716	715	206	401	0.5137	316	79	0.25	0.2797	0.07671	0.0251	0.13
20915	40	1143	70	16.32857142857143	7.91	42.49	0.0748	39.5	0.017497812773403325	89	0.2169728783902012	0.023622047244094488	0.011373578302712161	0.012248468941382326	0.008748906386701663	0.005249343832020997	0.0026246719160104987	0.0008748906386701663	0.0008748906386701663	0.0008748906386701663	0.0008748906386701663	0.0008748906386701663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008748906386701663	0.0008748906386701663	0.0	34.0	1137	0.03	27	3965	1.3	62.35	13.0	8.37	8.02	10.8	14.5	17.5	376	375	374	885	884	883	298	520	0.5731	365	78	0.2137	0.3091	0.08475	0.01582	0.06
20916	37	891	33	27.0	4.07	38.35	0.0935	48.74	0.02132435465768799	58	0.2772166105499439	0.031425364758698095	0.006734006734006734	0.006734006734006734	0.002244668911335578	0.002244668911335578	0.002244668911335578	0.0	0.001122334455667789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.7	1000	0.04	35	3343	1.3	69.75	10.2	6.62	6.97	11.0	11.63	11.6	311	310	309	811	810	809	239	415	0.5759	396	72	0.1818	0.5373	0.07768	0.04316	0.46
20917	38	581	41	14.170731707317072	8.28	45.25	0.0374	35.29	0.06196213425129088	32	0.31669535283993117	0.027538726333907058	0.0034423407917383822	0.0	0.0034423407917383822	0.0	0.0	0.0	0.0051635111876075735	0.0017211703958691911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017211703958691911	0.0	16.9	613	0.06	17	2053	1.3	79.7	6.3	5.62	6.41	10.4	7.49	6.8	224	223	222	495	494	493	156	261	0.5977	234	68	0.2906	0.4098	0.07879	0.01616	0.25
20918	29	402	4	100.5	1.0	33.33	0.0467	26.89	0.1517412935323383	18	0.26616915422885573	0.007462686567164179	0.0024875621890547263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024875621890547263	0.0	0.0	0.0	0.0	0.0	0.0	0.0024875621890547263	0.0024875621890547263	96.8	473	0.01	18	1568	1.2	7.06	36.3	6.99	10.03	28.5	39.24	46.0	134	133	132	402	401	400	90	192	0.4688	210	44	0.2095	0.6923	0.11443	0.05721	0.38
20919	34	281	19	14.789473684210526	8.05	46.19	0.0187	22.69	0.02491103202846975	17	0.3274021352313167	0.014234875444839857	0.010676156583629894	0.0	0.0	0.0	0.0	0.0035587188612099642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.4	314	0.08	17	986	1.3	84.27	4.6	5.03	5.86	5.555555555555555	5.81	4.5	109	108	107	236	235	234	66	131	0.5038	105	43	0.4095	0.3704	0.06356	0.00847	0.41
20920	32	602	17	35.411764705882355	3.08	37.68	0.0467	30.25	0.044850498338870434	23	0.2757475083056478	0.019933554817275746	0.0033222591362126247	0.006644518272425249	0.0049833887043189366	0.006644518272425249	0.0	0.0	0.0	0.0033222591362126247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016611295681063123	0.0	39.1	670	0.03	13	2197	1.2	65.63	13.8	5.99	7.02	25.5	16.01	17.0	208	207	206	552	551	550	149	274	0.5438	278	59	0.2122	0.4839	0.07609	0.06703	0.55
20921	43	1006	47	21.404255319148938	5.46	43.09	0.0748	40.34	0.012922465208747515	112	0.2644135188866799	0.030815109343936383	0.017892644135188866	0.011928429423459244	0.010934393638170975	0.002982107355864811	0.002982107355864811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004970178926441352	0.0	20.2	1158	0.05	73	3807	1.4	67.89	8.8	7.72	7.57	8.666666666666666	10.44	9.8	371	370	369	861	860	859	290	460	0.6304	401	81	0.202	0.5341	0.08595	0.03136	0.27
20922	37	335	15	22.333333333333332	5.15	54.64	0.0467	25.21	0.01791044776119403	23	0.3970149253731343	0.014925373134328358	0.008955223880597015	0.0	0.0029850746268656717	0.0	0.0029850746268656717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029850746268656717	0.0	20.4	347	0.05	12	1150	1.2	84.61	6.5	5.11	6.75	11.0	9.0	7.8	159	158	157	291	290	289	97	154	0.6299	137	62	0.4526	0.7857	0.06873	0.04124	1.5
20923	34	674	29	23.24137931034483	4.9	31.93	0.0561	43.7	0.016320474777448073	41	0.21216617210682492	0.026706231454005934	0.00741839762611276	0.002967359050445104	0.001483679525222552	0.001483679525222552	0.001483679525222552	0.0	0.0	0.002967359050445104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.4	797	0.04	39	2600	1.4	64.64	10.1	7.9	6.58	14.25	10.39	11.2	189	188	187	592	591	590	129	294	0.4388	298	60	0.2013	0.375	0.09628	0.03041	0.38
20924	29	255	12	21.25	5.11	62.55	0.0093	21.85	0.023529411764705882	31	0.5137254901960784	0.027450980392156862	0.011764705882352941	0.0	0.0	0.00392156862745098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.5	329	0.05	21	1065	1.4	68.6	8.5	8.59	7.3	8.666666666666666	10.19	9.8	147	146	145	235	234	233	98	133	0.7368	102	49	0.4804	0.8	0.06383	0.03404	0.53
20925	30	467	24	19.458333333333332	5.62	39.11	0.028	25.21	0.034261241970021415	22	0.3019271948608137	0.01284796573875803	0.0	0.0021413276231263384	0.0021413276231263384	0.0	0.0	0.0	0.0021413276231263384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004282655246252677	0.010706638115631691	0.0	17.8	540	0.06	23	1701	1.3	78.79	6.7	5.04	5.74	10.166666666666666	7.97	6.2	167	166	165	427	426	425	107	217	0.4931	210	60	0.2857	0.6154	0.08899	0.04684	0.81
20926	47	864	48	18.0	6.5	43.98	0.0841	40.34	0.005787037037037037	84	0.2708333333333333	0.05439814814814815	0.01273148148148148	0.009259259259259259	0.0	0.0011574074074074073	0.0011574074074074073	0.0011574074074074073	0.0011574074074074073	0.0	0.0011574074074074073	0.0011574074074074073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023148148148148147	0.0	16.2	963	0.06	43	3161	1.3	80.41	6.1	6.44	7.05	11.4	8.18	7.0	325	324	323	739	738	737	250	406	0.6158	333	75	0.2252	0.6735	0.09608	0.02165	0.2
20927	36	957	35	27.34285714285714	4.13	35.77	0.1308	40.34	0.017763845350052248	71	0.24555903866248693	0.03239289446185998	0.009404388714733543	0.0020898641588296763	0.0020898641588296763	0.0041797283176593526	0.0010449320794148381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010449320794148381	0.0	25.6	1125	0.04	51	3595	1.3	70.87	9.7	6.97	6.74	14.5	11.66	11.4	303	302	301	847	846	845	225	449	0.5011	398	78	0.196	0.3934	0.10626	0.0307	0.38
20928	40	397	27	14.703703703703704	7.63	49.44	0.0748	26.89	0.007556675062972292	35	0.3526448362720403	0.02518891687657431	0.015113350125944584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025188916876574307	0.0025188916876574307	12.9	467	0.08	32	1508	1.3	83.76	4.8	6.19	6.73	6.625	7.23	5.5	175	174	173	354	353	352	118	182	0.6484	172	57	0.3314	0.8077	0.07627	0.03107	0.65
20929	29	224	9	24.88888888888889	4.39	58.54	0.0187	16.81	0.08928571428571429	25	0.40625	0.022321428571428572	0.004464285714285714	0.004464285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.004464285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004464285714285714	0.0	0.004464285714285714	0.0	33.3	260	0.03	8	862	1.3	63.06	12.7	7.56	8.37	17.0	14.72	15.5	120	119	118	205	204	203	75	98	0.7653	107	45	0.4206	0.7857	0.06829	0.03902	1.0
20930	40	1051	49	21.448979591836736	5.71	38.46	0.1028	39.5	0.0028544243577545195	75	0.241674595623216	0.03330161750713606	0.007611798287345386	0.005708848715509039	0.004757373929590866	0.0	0.0	0.0009514747859181732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009514747859181732	0.0009514747859181732	19.3	1179	0.05	63	3851	1.4	68.81	8.5	7.66	6.73	8.333333333333334	9.18	9.6	330	329	328	858	857	856	247	513	0.4815	345	83	0.2406	0.1854	0.08275	0.00117	0.2
20931	41	1022	70	14.6	8.37	37.92	0.1121	40.34	0.03228962818003914	56	0.2446183953033268	0.02054794520547945	0.011741682974559686	0.0009784735812133072	0.0019569471624266144	0.0029354207436399216	0.0	0.0009784735812133072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009784735812133072	0.0	0.0	14.4	1045	0.07	40	3405	1.3	82.24	5.4	4.75	5.97	8.0	7.03	5.3	317	316	315	836	835	834	228	464	0.4914	372	89	0.2392	0.3542	0.08493	0.02751	0.31
20932	40	724	33	21.939393939393938	5.24	45.87	0.0841	45.38	0.0027624309392265192	85	0.2955801104972376	0.04696132596685083	0.019337016574585635	0.009668508287292817	0.0027624309392265192	0.0013812154696132596	0.0	0.0	0.0013812154696132596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013812154696132596	0.0	18.8	840	0.05	48	2763	1.4	69.31	8.3	7.6	7.37	11.4	9.97	9.0	289	288	287	630	629	628	215	325	0.6615	305	74	0.2426	0.6222	0.0873	0.0381	0.58
20933	32	540	18	30.0	3.58	39.96	0.0467	35.29	0.022222222222222223	40	0.30185185185185187	0.027777777777777776	0.011111111111111112	0.0	0.001851851851851852	0.0	0.001851851851851852	0.003703703703703704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003703703703703704	0.001851851851851852	29.2	690	0.03	49	2218	1.4	58.76	12.3	8.72	6.96	10.666666666666666	13.13	14.2	201	200	199	503	502	501	129	243	0.5309	260	72	0.2769	0.7692	0.10139	0.03579	1.31
20935	40	796	37	21.513513513513512	5.15	41.31	0.0654	38.66	0.028894472361809045	56	0.2914572864321608	0.018844221105527637	0.010050251256281407	0.0037688442211055275	0.0	0.002512562814070352	0.0	0.002512562814070352	0.0	0.0	0.0	0.0	0.0	0.001256281407035176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001256281407035176	0.0	20.2	886	0.05	31	2955	1.3	76.35	7.6	6.27	6.74	8.833333333333334	8.87	8.4	297	296	295	719	718	717	221	384	0.5755	335	76	0.2269	0.629	0.05007	0.05563	0.76
20936	44	797	37	21.54054054054054	5.67	38.04	0.0561	30.25	0.006273525721455458	62	0.24341279799247176	0.025094102885821833	0.00878293601003764	0.002509410288582183	0.0012547051442910915	0.0012547051442910915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012547051442910915	0.0	25.7	866	0.04	40	2834	1.3	70.77	9.8	7.2	7.05	14.5	11.59	12.2	248	247	246	652	651	650	184	385	0.4779	267	64	0.2397	0.2477	0.07055	0.06135	0.16
20938	34	790	52	15.192307692307692	7.12	34.11	0.0841	43.7	0.0670886075949367	19	0.2848101265822785	0.007594936708860759	0.0012658227848101266	0.0012658227848101266	0.0012658227848101266	0.0012658227848101266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012658227848101266	0.0	0.0	14.1	824	0.07	14	2702	1.1	99.46	2.9	3.3	5.43	3.909090909090909	5.7	3.3	249	248	247	730	729	728	174	379	0.4591	351	75	0.2137	0.7857	0.10274	0.02055	1.68
20939	31	369	18	20.5	5.2	42.49	0.0187	21.85	0.02710027100271003	22	0.34959349593495936	0.008130081300813009	0.013550135501355014	0.0	0.0027100271002710027	0.0027100271002710027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027100271002710027	0.0	18.9	419	0.05	17	1377	1.2	86.13	5.9	5.69	6.25	7.833333333333334	8.15	7.1	147	146	145	346	345	344	89	157	0.5669	189	58	0.3069	0.7857	0.08382	0.05202	0.64
20940	40	484	20	24.2	4.49	46.74	0.0561	23.53	0.0371900826446281	33	0.34297520661157027	0.05165289256198347	0.0	0.004132231404958678	0.002066115702479339	0.0	0.002066115702479339	0.0	0.0	0.0	0.0	0.002066115702479339	0.002066115702479339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2	555	0.04	12	1840	1.3	73.31	8.8	6.68	6.9	10.6	9.83	9.8	208	207	206	445	444	443	148	229	0.6463	216	60	0.2778	0.7586	0.07191	0.06742	1.07
20942	40	569	43	13.232558139534884	8.51	48.32	0.0467	38.66	0.007029876977152899	42	0.335676625659051	0.03690685413005272	0.008787346221441126	0.005272407732864675	0.0017574692442882249	0.0017574692442882249	0.0017574692442882249	0.0	0.0017574692442882249	0.0	0.0	0.0017574692442882249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017574692442882249	0.0	11.6	621	0.09	22	2025	1.2	93.54	3.1	4.27	6.3	5.875	5.84	3.5	244	243	242	505	504	503	174	274	0.635	231	70	0.303	0.8	0.07921	0.0396	0.88
20943	40	1204	96	12.541666666666666	10.75	32.59	0.0654	30.25	0.007475083056478406	76	0.17940199335548174	0.008305647840531562	0.0033222591362126247	0.0016611295681063123	0.0008305647840531562	0.0008305647840531562	0.0	0.0008305647840531562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008305647840531562	0.0016611295681063123	0.0	16.0	1175	0.06	30	4064	1.4	72.16	7.2	7.65	6.38	10.6	6.87	9.1	291	290	289	893	892	891	222	586	0.3788	307	69	0.2248	0.2291	0.07615	0.0	0.16
